YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,NOTES,SURVEY_TIMING,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,HCAR,15,1,80,5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,HCAR,17,1,80,5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,12,5,80,5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,18,3,80,5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,20,6,80,5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,7,1,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,8,1,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,10,3,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,11,1,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,14,1,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,17,1,80,5,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SAUR,9,1,80,5,36,-99999,SEASONAL,Sebastes,auriculatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Brown Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SAUR,12,1,80,5,36,-99999,SEASONAL,Sebastes,auriculatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Brown Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCAR,10,1,80,5,36,-99999,SEASONAL,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,8,3,80,5,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SPAU,10,3,80,5,36,-99999,SEASONAL,Sebastes,paucispinis,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Boccacio,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SPUL,27,1,80,5,36,-99999,SEASONAL,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SPUL,28,1,80,5,36,-99999,SEASONAL,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SPUL,35,1,80,5,36,-99999,SEASONAL,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SRAS,10,1,80,5,36,-99999,SEASONAL,Sebastes,rastrelliger,FISH,FISH,Animalia,Chordata,Osteichthes,Scorpaeniformes,Scorpaenidae,-99999,-99999,Grass Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SRAS,12,1,80,5,36,-99999,SEASONAL,Sebastes,rastrelliger,FISH,FISH,Animalia,Chordata,Osteichthes,Scorpaeniformes,Scorpaenidae,-99999,-99999,Grass Rockfish,HARD,MOBILE,SOLITARY
2011,12,2011-12-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SRAS,14,1,80,5,36,-99999,SEASONAL,Sebastes,rastrelliger,FISH,FISH,Animalia,Chordata,Osteichthes,Scorpaeniformes,Scorpaenidae,-99999,-99999,Grass Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,DVAC,25,1,80,2.2,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,11,1,80,2.2,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,12,2,80,2.2,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,14,1,80,2.2,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,15,1,80,2.2,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,30,1,80,2.2,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,15,5,80,2.2,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,17,8,80,2.2,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,20,3,80,2.2,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,RTOX,28,1,80,2.2,36,-99999,SEASONAL,Rhacochilus,toxotes,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rubberlip Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,RTOX,30,1,80,2.2,36,-99999,SEASONAL,Rhacochilus,toxotes,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rubberlip Surfperch,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,15,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,17,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,22,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,26,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,30,1,80,2.2,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,2,2012-02-01,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,24,1,80,2.2,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,18,1,80,5.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,20,1,80,5.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,GNIG,35,1,80,5.5,36,-99999,SEASONAL,Girella,nigricans,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,-99999,-99999,Opaleye,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCAR,15,1,80,5.5,36,-99999,SEASONAL,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,12,1,80,5.5,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,10,1,80,5.5,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,3,2012-03-09,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,11,1,80,5.5,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,5,2012-05-03,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,14,1,80,2,36,"8 clean @1024, PAR4 clean @ 935",SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-22,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,AUFL,8,16,80,1.4,36,-99999,SEASONAL,Aulorhynchus,flavidus,FISH,FISH,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Aulorhynchidae,-99999,-99999,Tube-Snout,SOFT,MOBILE,SOLITARY
2012,6,2012-06-22,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,15,1,80,1.4,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,6,2012-06-22,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,18,1,80,1.4,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,10,1,80,3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,12,1,80,3,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,14,1,80,3,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,17,1,80,3,36,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SAUR,12,1,80,3,36,-99999,SEASONAL,Sebastes,auriculatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Brown Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCAR,20,1,80,3,36,-99999,SEASONAL,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,8,1,80,3,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,9,1,80,3,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,10,1,80,3,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,11,1,80,3,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,22,1,80,3,36,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,10,1,80,3,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SMYS,11,1,80,3,36,-99999,SEASONAL,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SSER,7,1,80,3,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SSER,8,1,80,3,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2012,8,2012-08-08,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SSER,26,1,80,3,36,-99999,SEASONAL,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2012,9,2012-09-26,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SATR,18,2,80,1.8,31,-99999,SEASONAL,Sebastes,atrovirens,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Kelp Rockfish,HARD,MOBILE,SOLITARY
2012,9,2012-09-26,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCAU,14,1,80,1.8,31,-99999,SEASONAL,Sebastes,caurinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Copper Rockfish,HARD,MOBILE,SOLITARY
2012,9,2012-09-26,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCAU,16,1,80,1.8,31,-99999,SEASONAL,Sebastes,caurinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Copper Rockfish,HARD,MOBILE,SOLITARY
2012,9,2012-09-26,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,SCHR,22,1,80,1.8,31,-99999,SEASONAL,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,CAGG,15,3,80,3.5,36,-99999,SEASONAL,Cymatogaster,aggregata,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Shiner Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,DVAC,13,8,80,3.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,DVAC,15,5,80,3.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,DVAC,22,3,80,3.5,36,-99999,SEASONAL,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,12,15,80,3.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,14,3,80,3.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,EJAC,15,11,80,3.5,36,-99999,SEASONAL,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,HCAR,13,8,80,3.5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,HCAR,15,10,80,3.5,36,-99999,SEASONAL,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,HROS,24,1,80,3.5,36,-99999,SEASONAL,Heterostichus,rostratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Giant Kelpfish,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,15,10,80,3.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,18,20,80,3.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,OCAL,22,5,80,3.5,36,-99999,SEASONAL,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,PFUR,12,3,80,3.5,36,-99999,SEASONAL,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,PFUR,17,21,80,3.5,36,-99999,SEASONAL,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,PFUR,20,20,80,3.5,36,-99999,SEASONAL,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2012,11,2012-11-13,AQUE,8,CONTINUOUS REMOVAL,-99999,-99999,RTOX,30,1,80,3.5,36,-99999,SEASONAL,Rhacochilus,toxotes,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rubberlip Surfperch,HARD,MOBILE,SOLITARY
