date,location,line,row,species_code,value,comments
19970418,rs,0,12,LITT,20,na
19970418,rs,0,15,ATCA2,14,na
19970418,rs,0,15,ARPUP6,+,na
19970418,rs,0,15,LITT,50,na
19970418,rs,0,27,GUSA2,+,na
19970418,rs,0,27,LITT,5,na
19970418,rs,3,0,LITT,8,na
19970418,rs,3,15,ARPUP6,+,na
19970418,rs,3,15,LITT,10,na
19970418,rs,3,24,GUSA2,+,na
19970418,rs,3,24,LITT,12,na
19970418,rs,3,27,GUSA2,+,na
19970418,rs,3,27,LITT,9,na
19970418,rs,6,6,ARPUP6,+,na
19970418,rs,6,6,LITT,24,na
19970418,rs,6,9,LITT,24,na
19970418,rs,6,12,ARPUP6,+,na
19970418,rs,6,12,LITT,10,na
19970418,rs,6,15,KRLA2,+,na
19970418,rs,6,15,ARPUP6,+,na
19970418,rs,6,15,LITT,20,na
19970418,rs,6,24,GUSA2,+,na
19970418,rs,6,24,ARPUP6,+,na
19970418,rs,6,24,LITT,7,na
19970418,rs,6,27,GUSA2,1,na
19970418,rs,6,27,LITT,12,na
19970418,rs,9,0,LITT,15,na
19970418,rs,9,9,ARPUP6,+,na
19970418,rs,9,9,LITT,8,na
19970418,rs,9,6,LITT,18,na
19970418,rs,9,24,GUSA2,+,na
19970418,rs,9,24,LITT,25,na
19970418,rs,9,27,ARPUP6,+,na
19970418,rs,9,27,GUSA2,+,na
19970418,rs,9,27,LITT,18,na
19970418,rs,12,0,ATCA2,25,na
19970418,rs,12,0,LITT,30,na
19970418,rs,12,3,LITT,24,na
19970418,rs,12,6,LITT,12,na
19970418,rs,12,12,GUSA2,+,na
19970418,rs,12,12,LITT,15,na
19970418,rs,12,18,GUSA2,+,na
19970418,rs,12,18,LITT,20,na
19970418,rs,12,21,ARPUP6,+,na
19970418,rs,12,21,LITT,5,na
19970418,rs,12,24,GUSA2,+,na
19970418,rs,12,24,ARPUP6,+,na
19970418,rs,12,24,LITT,9,na
19970418,rs,12,27,ATCA2,15,na
19970418,rs,12,27,ARPUP6,+,na
19970418,rs,12,27,LITT,22,na
19970418,rs,15,6,LITT,10,na
19970418,rs,15,12,GUSA2,1,na
19970418,rs,15,12,LITT,6,na
19970418,rs,15,21,ARPUP6,+,na
19970418,rs,15,21,GUSA2,+,na
19970418,rs,15,21,LITT,3,na
19970418,rs,15,27,LITT,20,na
19970418,rs,18,0,GUSA2,1,na
19970418,rs,18,0,ARPUP6,+,na
19970418,rs,18,0,LITT,5,na
19970418,rs,18,3,LITT,30,na
19970418,rs,18,6,GUSA2,+,na
19970418,rs,18,6,LITT,45,na
19970418,rs,18,12,LITT,40,na
19970418,rs,18,12,ARPUP6,1,na
19970418,rs,18,18,GUSA2,1,na
19970418,rs,18,18,LITT,18,na
19970418,rs,18,21,ARPUL,+,na
19970418,rs,18,21,LITT,8,na
19970418,rs,21,3,LITT,35,na
19970418,rs,21,6,ARPUP6,+,na
19970418,rs,21,6,LITT,14,na
19970418,rs,21,9,ARPUP6,+,na
19970418,rs,21,9,GUSA2,1,na
19970418,rs,21,9,LITT,38,na
19970418,rs,21,12,LITT,22,na
19970418,rs,21,15,LITT,5,na
19970418,rs,21,21,GUSA2,+,na
19970418,rs,21,21,LITT,25,na
19970418,rs,21,24,ARPUP6,+,na
19970418,rs,21,24,LITT,10,na
19970418,rs,21,27,LITT,39,na
19970418,rs,24,0,LITT,40,na
19970418,rs,24,6,GUSA2,+,na
19970418,rs,24,6,LITT,17,na
19970418,rs,24,9,ARPUP6,+,na
19970418,rs,24,9,LITT,14,na
19970418,rs,24,12,GUSA2,1,na
19970418,rs,24,12,ARPUP6,+,na
19970418,rs,24,12,LITT,9,na
19970418,rs,24,15,LITT,20,na
19970418,rs,24,24,GUSA2,1,na
19970418,rs,24,24,KRLA2,2,na
19970418,rs,24,24,LITT,12,na
19970418,rs,24,27,LITT,24,na
19970418,rs,24,27,GUSA2,1,na
19970418,rs,27,3,LITT,17,na
19970418,rs,27,6,GUSA2,+,na
19970418,rs,27,6,ARPUP6,+,na
19970418,rs,27,6,LITT,20,na
19970418,rs,27,12,LITT,35,na
19970418,rs,27,15,GUSA2,1,na
19970418,rs,27,15,LITT,10,na
19970418,rs,27,18,LITT,38,na
19970525,dw,9,3,CADR6,1,na
19970525,dw,9,3,GUSA2,2,na
19970525,dw,9,3,YUGL,15,na
19970525,dw,9,3,PSTAT,+,na
19970525,dw,9,3,MAPIP,+,na
19970525,dw,9,3,BOER4,+,na
19970525,dw,9,3,LITT,30,na
19970525,dw,9,6,GUSA2,3,na
19970525,dw,9,6,DANAN,3,na
19970525,dw,9,6,BOER4,+,na
19970525,dw,9,6,CADR6,+,na
19970525,dw,9,6,GRASS,+,na
19970525,dw,9,6,LITT,12,na
19970525,dw,9,18,GUSA2,3,na
19970525,dw,9,18,CHER2,+,na
19970525,dw,9,18,Sphae,+,na
19970525,dw,9,18,ERPU8,+,na
19970525,dw,9,18,BOER4,+,na
19970525,dw,9,18,MELE2,+,na
19970525,dw,9,18,LITT,13,na
19970525,dw,9,24,CADR6,1,na
19970525,dw,9,24,GUSA2,1,na
19970525,dw,9,24,DAJA,+,na
19970525,dw,9,24,BOER4,+,na
19970525,dw,9,24,PSTAT,+,na
19970525,dw,9,24,MAPIP,+,na
19970525,dw,9,27,DANAN,1,na
19970525,dw,9,27,CADR6,1,na
19970525,dw,9,27,MAPIP,+,na
19970525,dw,9,27,BOER4,+,na
19970525,dw,9,27,LITT,75,na
19970525,dw,12,0,CHER2,2,na
19970525,dw,12,0,GUSA2,2,na
19970525,dw,12,0,DANAN,1,na
19970525,dw,12,0,BOER4,+,na
19970525,dw,12,0,SPCO4,+,na
19970525,dw,12,0,Eupho,1,na
19970525,dw,12,0,YUGL,+,na
19970525,dw,12,0,ERPU8,+,na
19970525,dw,12,0,Sphae,+,na
19970525,dw,12,0,PSTAT,+,na
19970525,dw,12,0,LITT,6,na
19970525,dw,12,3,DAJA,1,na
19970525,dw,12,3,CADR6,+,na
19970525,dw,12,3,DANAN,+,na
19970525,dw,12,3,BOER4,+,na
19970525,dw,12,3,SPCO4,+,na
19970525,dw,12,3,GUSA2,+,na
19970525,dw,12,3,ERPU8,+,na
19970525,dw,12,3,LITT,20,na
19970525,dw,12,6,GUSA2,1,na
19970525,dw,12,6,DAJA,3,na
19970525,dw,12,6,CADR6,+,na
19970525,dw,12,6,PSTAT,+,na
19970525,dw,12,6,BOER4,+,na
19970525,dw,12,6,LITT,40,na
19970525,dw,12,12,EPTO,1,na
19970525,dw,12,12,CHER2,1,na
19970525,dw,12,12,DAJA,2,na
19970525,dw,12,12,BOER4,+,na
19970525,dw,12,12,LITT,37,na
19970525,dw,12,15,BOER4,+,na
19970525,dw,12,15,CHER2,1,na
19970525,dw,12,15,DANAN,2,na
19970525,dw,12,15,CADR6,+,na
19970525,dw,12,15,GACO5,1,na
19970525,dw,12,15,LITT,12,na
19970525,dw,18,6,MAPIP,1,na
19970525,dw,18,6,CADR6,1,na
19970525,dw,18,6,GUSA2,2,na
19970525,dw,18,6,Sphae,+,na
19970525,dw,18,6,BOER4,12,na
19970525,dw,18,6,LITT,10,na
19970525,dw,18,9,DANAN,1,na
19970525,dw,18,9,MAPIP,+,na
19970525,dw,18,9,CADR6,1,na
19970525,dw,18,9,BOER4,15,na
19970525,dw,18,9,SPFL2,1,na
19970525,dw,18,9,LITT,10,na
19970525,dw,18,12,MAPIP,2,na
19970525,dw,18,12,Sphae,1,na
19970525,dw,18,12,GUSA2,2,na
19970525,dw,18,12,PSTAT,+,na
19970525,dw,18,12,CADR6,+,na
19970525,dw,18,12,DAJA,+,na
19970525,dw,18,12,SPFL2,2,na
19970525,dw,18,12,BOER4,8,na
19970525,dw,18,12,LITT,5,na
19970525,dw,18,12,YUGL,4,na
19970525,dw,18,15,SPFL2,2,na
19970525,dw,18,15,GUSA2,3,na
19970525,dw,18,15,DAJA,2,na
19970525,dw,18,15,NAHI,1,na
19970525,dw,18,15,Sphae,+,na
19970525,dw,18,15,MAPIP,+,na
19970525,dw,18,15,GACO5,1,na
19970525,dw,18,15,HYFIC,+,na
19970525,dw,18,15,LITT,12,na
19970525,dw,18,18,GACO5,1,na
19970525,dw,18,18,DANAN,2,na
19970525,dw,18,18,Sphae,+,na
19970525,dw,18,18,BOER4,17,na
19970525,dw,18,18,LITT,3,na
19970525,dw,18,21,DANAN,2,na
19970525,dw,18,21,CADR6,1,na
19970525,dw,18,21,GUSA2,2,na
19970525,dw,18,21,SPFL2,1,na
19970525,dw,18,21,BOER4,4,na
19970525,dw,18,21,LITT,8,na
19970525,dw,18,21,Sphae,+,na
19970525,dw,18,24,GUSA2,1,na
19970525,dw,18,24,DANAN,1,na
19970525,dw,18,24,Dalea,+,na
19970525,dw,18,24,Sphae,+,na
19970525,dw,18,24,ARPUP6,3,na
19970525,dw,18,24,BOER4,5,na
19970525,dw,18,24,SPCO4,3,na
19970525,dw,18,24,LITT,7,na
19970525,dw,18,27,GUSA2,1,na
19970525,dw,18,27,DANAN,2,na
19970525,dw,18,27,CADR6,3,na
19970525,dw,18,27,Sphae,+,na
19970525,dw,18,27,BOER4,10,na
19970525,dw,18,27,LITT,20,na
19970525,dw,21,21,GUSA2,2,na
19970525,dw,21,21,ARPUP6,+,na
19970525,dw,21,21,DANAN,+,na
19970525,dw,21,21,CADR6,1,na
19970525,dw,21,21,BOER4,+,na
19970525,dw,21,21,MELE2,+,na
19970525,dw,21,21,LITT,16,na
19970525,dw,21,18,CADR6,1,na
19970525,dw,21,18,GUSA2,2,na
19970525,dw,21,18,DANAN,+,na
19970525,dw,21,18,BOER4,2,na
19970525,dw,21,18,GRASS,1,na
19970525,dw,21,18,Sphae,+,na
19970525,dw,21,18,LITT,7,na
19970525,dw,21,15,Sphae,+,na
19970525,dw,21,15,MAPIP,1,na
19970525,dw,21,15,GUSA2,1,na
19970525,dw,21,15,CHER2,2,na
19970525,dw,21,15,BOER4,10,na
19970525,dw,21,15,Sporo,+,na
19970525,dw,21,15,LITT,25,na
19970525,dw,21,9,MAPIP,2,na
19970525,dw,21,9,DANAN,2,na
19970525,dw,21,9,CADR6,2,na
19970525,dw,21,9,PSTAT,+,na
19970525,dw,21,9,BOER4,5,na
19970525,dw,21,9,SPFL2,1,na
19970525,dw,21,9,LITT,15,na
19970525,dw,21,6,MAPIP,+,na
19970525,dw,21,6,CADR6,2,na
19970525,dw,21,6,Sphae,+,na
19970525,dw,21,6,HYFIC,+,na
19970525,dw,21,6,BOER4,1,na
19970525,dw,21,6,LITT,20,na
19970525,dw,15,3,DANAN,3,na
19970525,dw,15,3,CADR6,+,na
19970525,dw,15,3,GUSA2,3,na
19970525,dw,15,3,MAPIP,1,na
19970525,dw,15,3,SPFL2,+,na
19970525,dw,15,3,LITT,15,na
19970525,dw,15,9,CHER2,2,na
19970525,dw,15,9,DANAN,2,na
19970525,dw,15,9,HYFIC,1,na
19970525,dw,15,9,CADR6,+,na
19970525,dw,15,9,SPFL2,+,na
19970525,dw,15,9,BOER4,+,na
19970525,dw,15,9,LITT,20,na
19970525,dw,15,24,GUSA2,+,na
19970525,dw,15,24,CADR6,1,na
19970525,dw,15,24,HYFIC,+,na
19970525,dw,15,24,DANAN,+,na
19970525,dw,15,24,BOER4,1,na
19970525,dw,15,24,LITT,20,na
19970525,dw,18,3,CADR6,1,na
19970525,dw,18,3,PSTAT,1,na
19970525,dw,18,3,GAPI,1,na
19970525,dw,18,3,BOER4,3,na
19970525,dw,18,3,LITT,45,COVER OF  BOER4 ON ROW 18 WAS OVERESTIMATED; I COUNTED BOTH LIVING AND DEAD MATERIAL AS LONG AS THERE WAS LIVING MATERIAL IN THE CLUMP.
19970525,dw,27,27,BOER4,5,na
19970525,dw,27,27,Sphae,+,na
19970525,dw,27,27,GUSA2,2,na
19970525,dw,27,27,DAJA,1,na
19970525,dw,27,27,CADR6,2,na
19970525,dw,27,27,CHER2,1,na
19970525,dw,27,27,HYFIC,+,na
19970525,dw,27,27,DANAN,+,na
19970525,dw,27,27,LITT,25,na
19970525,dw,27,24,GUSA2,2,na
19970525,dw,27,24,BOER4,15,na
19970525,dw,27,24,GRASS,+,na
19970525,dw,27,24,GAPI,+,na
19970525,dw,27,24,CADR6,1,na
19970525,dw,27,24,FORB,+,na
19970525,dw,27,24,LITT,65,na
19970525,dw,27,21,NAHI,+,na
19970525,dw,27,21,GAPI,+,na
19970525,dw,27,21,CADR6,+,na
19970525,dw,27,21,MAPIP,1,na
19970525,dw,27,21,Sphae,+,na
19970525,dw,27,21,LITT,48,na
19970525,dw,27,18,GAPI,+,na
19970525,dw,27,18,GAPU,+,na
19970525,dw,27,18,GUSA2,+,na
19970525,dw,27,18,DANAN,+,na
19970525,dw,27,18,CADR6,1,na
19970525,dw,27,18,Dalea,+,na
19970525,dw,27,18,YUGL,+,na
19970525,dw,27,18,BOER4,10,na
19970525,dw,27,18,ARPUP6,4,na
19970525,dw,27,18,LITT,19,na
19970525,dw,27,15,GUSA2,1,na
19970525,dw,27,15,Dalea,3,na
19970525,dw,27,15,DANAN,4,na
19970525,dw,27,15,CADR6,1,na
19970525,dw,27,15,HIJA,+,na
19970525,dw,27,15,HYFIC,+,na
19970525,dw,27,15,LITT,35,na
19970525,dw,27,12,BOER4,7,na
19970525,dw,27,12,DANAN,1,na
19970525,dw,27,12,ARPUP6,+,na
19970525,dw,27,12,CADR6,1,na
19970525,dw,27,12,LITT,8,na
19970525,dw,27,9,MAPIP,1,na
19970525,dw,27,9,PSTAT,1,na
19970525,dw,27,9,GUSA2,+,na
19970525,dw,27,9,BOER4,3,na
19970525,dw,27,9,CADR6,3,na
19970525,dw,27,9,DANAN,+,na
19970525,dw,27,9,Sphae,1,na
19970525,dw,27,9,HYFIC,+,na
19970525,dw,27,9,LITT,55,na
19970525,dw,27,3,Sphae,+,na
19970525,dw,27,3,PSTAT,+,na
19970525,dw,27,3,HYFIC,+,na
19970525,dw,27,3,MAPIP,1,na
19970525,dw,27,3,CADR6,1,na
19970525,dw,27,3,DANAN,+,na
19970525,dw,27,3,GRASS,+,na
19970525,dw,27,3,ARPUP6,1,na
19970525,dw,27,3,LITT,65,na
19970525,dw,24,21,BOER4,1,na
19970525,dw,24,21,GRASS,+,na
19970525,dw,24,21,LITT,6,na
19970525,dw,24,18,GUSA2,6,na
19970525,dw,24,18,BOER4,3,na
19970525,dw,24,18,CADR6,+,na
19970525,dw,24,18,DANAN,+,na
19970525,dw,24,18,LITT,60,na
19970525,dw,24,15,PSTAT,+,na
19970525,dw,24,15,ZIGR,1,na
19970525,dw,24,15,BOER4,2,na
19970525,dw,24,15,DANAN,1,na
19970525,dw,24,15,OPIM,+,na
19970525,dw,24,15,NAHI,+,na
19970525,dw,24,15,FORB,+,na
19970525,dw,24,15,LITT,30,na
19970525,dw,24,12,MAPIP,+,na
19970525,dw,24,12,ZIGR,1,na
19970525,dw,24,12,BOER4,2,na
19970525,dw,24,12,GUSA2,1,na
19970525,dw,24,12,CAJA6,1,na
19970525,dw,24,12,CADR6,+,na
19970525,dw,24,12,GRASS,+,na
19970525,dw,24,12,DANAN,1,na
19970525,dw,24,12,LITT,50,na
19970525,dw,24,6,GUSA2,+,na
19970525,dw,24,6,BOER4,1,na
19970525,dw,24,6,ORHY,+,na
19970525,dw,24,6,DANAN,1,na
19970525,dw,24,6,CADR6,+,na
19970525,dw,24,6,Sporo,+,na
19970525,dw,24,6,LITT,28,na
19970525,dw,24,0,DANAN,1,na
19970525,dw,24,0,GUSA2,2,na
19970525,dw,24,0,HIJA,1,na
19970525,dw,24,0,BOER4,+,na
19970525,dw,24,0,ARPUP6,+,na
19970525,dw,24,0,Sporo,+,na
19970525,dw,24,0,HYFIC,+,na
19970525,dw,24,0,NAHI,+,na
19970525,dw,24,0,CADR6,+,na
19970525,dw,24,0,LITT,9,na
19970525,dw,21,27,BOER4,1,na
19970525,dw,21,27,DANAN,1,na
19970525,dw,21,27,CADR6,1,na
19970525,dw,21,27,LITT,80,na
19970525,dw,21,0,BOER4,2,na
19970525,dw,21,0,CADR6,+,na
19970525,dw,21,0,MAPIP,+,na
19970525,dw,21,0,HIJA,+,na
19970525,dw,21,0,DANAN,1,na
19970525,dw,21,0,Sphae,+,na
19970525,dw,21,0,ORHY,+,na
19970525,dw,21,0,ARPUP6,1,na
19970525,dw,21,0,LITT,18,na
19970525,dw,21,3,DANAN,1,na
19970525,dw,21,3,MAPIP,1,na
19970525,dw,21,3,BOER4,1,na
19970525,dw,21,3,CADR6,1,na
19970525,dw,21,3,GRASS,+,na
19970525,dw,21,3,HYFIC,+,na
19970525,dw,21,3,ARPUP6,+,na
19970525,dw,21,3,LITT,28,na
19970525,dw,9,0,PSTAT,1,na
19970525,dw,9,0,GUSA2,2,na
19970525,dw,9,0,ERPU8,1,na
19970525,dw,9,0,SPCO4,1,na
19970525,dw,9,0,GRASS,+,na
19970525,dw,9,0,BOER4,+,na
19970525,dw,9,0,DANAN,1,na
19970525,dw,9,0,CADR6,1,na
19970525,dw,9,0,LITT,30,na
19970525,dw,6,24,BOER4,1,na
19970525,dw,6,24,DANAN,1,na
19970525,dw,6,24,GUSA2,1,na
19970525,dw,6,24,GRASS,+,na
19970525,dw,6,24,DAJA,1,na
19970525,dw,6,24,MAPIP,1,na
19970525,dw,6,24,CADR6,1,na
19970525,dw,6,24,ERPU8,+,na
19970525,dw,6,24,LITT,18,na
19970525,dw,6,27,GUSA2,4,na
19970525,dw,6,27,BOER4,+,na
19970525,dw,6,27,ERPU8,+,na
19970525,dw,6,27,CADR6,1,na
19970525,dw,6,27,CHER2,+,na
19970525,dw,6,27,LITT,20,na
19970525,dw,12,21,GUSA2,12,na
19970525,dw,12,21,BOER4,1,na
19970525,dw,12,21,CADR6,+,na
19970525,dw,12,21,LITT,12,na
19970525,dw,0,0,BOER4,7,na
19970525,dw,0,0,SPFL2,+,na
19970525,dw,0,0,DAJA,1,na
19970525,dw,0,0,MAPIP,+,na
19970525,dw,0,0,CAJA6,+,na
19970525,dw,0,0,CADR6,+,na
19970525,dw,0,0,LITT,2,na
19970525,dw,0,0,Sphae,+,na
19970525,dw,0,0,PSTAT,+,na
19970525,dw,0,9,BOER4,1,na
19970525,dw,0,9,DANAN,1,na
19970525,dw,0,9,CHER2,1,na
19970525,dw,0,9,LUBR2,+,na
19970525,dw,0,9,GRASS,+,na
19970525,dw,0,9,HIJA,4,na
19970525,dw,0,9,LITT,2,na
19970525,dw,0,15,BOER4,3,na
19970525,dw,0,15,DANAN,+,na
19970525,dw,0,15,ERPU8,+,na
19970525,dw,0,15,GUSA2,2,na
19970525,dw,0,15,LITT,2,na
19970525,dw,0,15,GRASS,+,na
19970525,dw,0,24,GUSA2,1,na
19970525,dw,0,24,MAPIP,+,na
19970525,dw,0,24,HYFIC,1,na
19970525,dw,0,24,Sphae,1,na
19970525,dw,0,24,NAHI,+,na
19970525,dw,0,24,LITT,35,na
19970525,dw,3,0,GUSA2,1,na
19970525,dw,3,0,DAJA,1,na
19970525,dw,3,0,DANAN,+,na
19970525,dw,3,0,MAPIP,+,na
19970525,dw,3,0,LITT,18,na
19970525,dw,3,12,DANAN,1,na
19970525,dw,3,12,CADR6,1,na
19970525,dw,3,12,HIJA,1,na
19970525,dw,3,12,BOER4,+,na
19970525,dw,3,12,DAJA,+,na
19970525,dw,3,12,LUBR2,+,na
19970525,dw,3,12,LITT,4,na
19970525,dw,3,15,CHER2,+,na
19970525,dw,3,15,CADR6,+,na
19970525,dw,3,15,BOER4,+,na
19970525,dw,3,15,LITT,50,na
19970525,dw,3,24,GUSA2,1,na
19970525,dw,3,24,MAPIP,1,na
19970525,dw,3,24,CADR6,+,na
19970525,dw,3,24,BOER4,+,na
19970525,dw,3,24,LITT,20,na
19970525,dw,3,27,GUSA2,1,na
19970525,dw,3,27,BOER4,+,na
19970525,dw,3,27,CADR6,+,na
19970525,dw,3,27,ERPU8,1,na
19970525,dw,3,27,LITT,3,na
19970525,dw,6,6,DANAN,1,na
19970525,dw,6,6,CADR6,+,na
19970525,dw,6,6,BOER4,+,na
19970525,dw,6,6,ERPU8,+,na
19970525,dw,6,6,GUSA2,+,na
19970525,dw,6,6,MAPIP,+,na
19970525,dw,6,6,LITT,11,na
19970525,dw,6,6,HIJA,+,na
19970525,dw,6,15,CADR6,+,na
19970525,dw,6,15,DANAN,1,na
19970525,dw,6,15,EPTO,1,na
19970525,dw,6,15,GUSA2,1,na
19970525,dw,6,15,GRASS,+,na
19970525,dw,6,15,LITT,5,na
19970525,dw,6,15,BOER4,+,na
19970525,dw,6,21,BOER4,1,na
19970525,dw,6,21,CHER2,+,na
19970525,dw,6,21,DAJA,+,na
19970525,dw,6,21,CADR6,+,na
19970525,dw,6,21,DANAN,+,na
19970525,dw,6,21,ERPU8,+,na
19970525,dw,6,21,LITT,50,na
19970525,dw,6,21,STPA4,+,na
19970525,rs,0,0,ARPUP6,2,na
19970525,rs,0,0,ERPU8,1,na
19970525,rs,0,0,GUSA2,+,na
19970525,rs,0,0,HIJA,+,na
19970525,rs,0,0,LITT,2,na
19970525,rs,0,9,SOEL,+,na
19970525,rs,0,9,HYFIC,+,na
19970525,rs,0,9,HIJA,1,na
19970525,rs,0,9,Eupho,+,na
19970525,rs,0,9,Sporo,+,na
19970525,rs,0,9,LITT,1,na
19970525,rs,0,15,MELE2,1,na
19970525,rs,0,15,ARDI5,1,na
19970525,rs,0,15,ATCA2,8,na
19970525,rs,0,15,DIWI2,+,na
19970525,rs,0,15,LITT,45,na
19970525,rs,0,24,ARPUP6,1,na
19970525,rs,0,24,GUSA2,+,na
19970525,rs,0,24,HIJA,+,na
19970525,rs,0,24,ERPU8,+,na
19970525,rs,0,24,LITT,2,na
19970525,rs,3,0,MELE2,+,na
19970525,rs,3,0,HIJA,3,na
19970525,rs,3,0,LITT,8,na
19970525,rs,3,0,ERPU8,+,na
19970525,rs,3,12,BOER4,1,na
19970525,rs,3,12,HIJA,+,na
19970525,rs,3,12,HYFIC,+,na
19970525,rs,3,12,Eupho,+,na
19970525,rs,3,12,LITT,10,na
19970525,rs,3,12,SOEL,+,na
19970525,rs,3,15,SOEL,+,na
19970525,rs,3,15,Sphae,+,na
19970525,rs,3,15,Eupho,+,na
19970525,rs,3,15,ERPU8,+,na
19970525,rs,3,15,ZIGR,+,na
19970525,rs,3,15,Sporo,+,na
19970525,rs,3,15,ARPUP6,1,na
19970525,rs,3,15,BOER4,+,na
19970525,rs,3,15,LITT,1,na
19970525,rs,3,24,ARDI5,+,na
19970525,rs,3,24,ARPUP6,+,na
19970525,rs,3,24,ERPU8,1,na
19970525,rs,3,24,Linum,+,na
19970525,rs,3,24,LITT,1,na
19970525,rs,3,27,HIJA,2,na
19970525,rs,3,27,GUSA2,+,na
19970525,rs,3,27,ARPUP6,+,na
19970525,rs,3,27,ERPU8,+,na
19970525,rs,3,27,LITT,1,na
19970525,rs,6,6,ARPUP6,1,na
19970525,rs,6,6,HIJA,1,na
19970525,rs,6,6,SOEL,+,na
19970525,rs,6,6,ERPU8,+,na
19970525,rs,6,6,Sphae,+,na
19970525,rs,6,6,LITT,2,na
19970525,rs,6,15,KRLA2,+,na
19970525,rs,6,15,HIJA,+,na
19970525,rs,6,15,ARPUP6,2,na
19970525,rs,6,15,LITT,2,na
19970525,rs,6,15,ERPU8,+,na
19970525,rs,6,15,Eupho,+,na
19970525,rs,6,15,Linum,+,na
19970525,rs,6,21,GUSA2,+,na
19970525,rs,6,21,ARPUP6,2,na
19970525,rs,6,21,ERPU8,1,na
19970525,rs,6,21,LITT,3,na
19970525,rs,27,27,GUSA2,1,na
19970525,rs,27,27,ARPUP6,5,na
19970525,rs,27,27,ERPU8,+,na
19970525,rs,27,27,LITT,8,na
19970525,rs,27,24,HIJA,3,na
19970525,rs,27,24,ARPUP6,3,na
19970525,rs,27,24,ERPU8,+,na
19970525,rs,27,24,BAMU,+,na
19970525,rs,27,24,ALIN,+,na
19970525,rs,27,24,Eupho,+,na
19970525,rs,27,24,ZIGR,+,na
19970525,rs,27,24,LITT,4,na
19970525,rs,27,21,GUSA2,2,na
19970525,rs,27,21,Eupho,+,na
19970525,rs,27,21,Sporo,+,na
19970525,rs,27,21,HIJA,1,na
19970525,rs,27,21,CHER2,2,na
19970525,rs,27,21,ARPUP6,1,na
19970525,rs,27,21,ERPU8,+,na
19970525,rs,27,21,Linum,+,na
19970525,rs,27,21,LITT,3,na
19970525,rs,27,18,HIJA,1,na
19970525,rs,27,18,Eupho,1,na
19970525,rs,27,18,ARPUP6,3,na
19970525,rs,27,18,ERPU8,+,na
19970525,rs,27,18,GUSA2,1,na
19970525,rs,27,18,YUGL,+,na
19970525,rs,27,18,Linum,+,na
19970525,rs,27,18,LITT,5,na
19970525,rs,27,15,HIJA,2,na
19970525,rs,27,15,ARPUP6,6,na
19970525,rs,27,15,ERPU8,+,na
19970525,rs,27,15,GRASS,+,na
19970525,rs,27,15,LITT,4,na
19970525,rs,27,12,HIJA,5,na
19970525,rs,27,12,ARPUP6,5,na
19970525,rs,27,12,ERPU8,+,na
19970525,rs,27,12,ZIGR,+,na
19970525,rs,27,12,Eupho,1,na
19970525,rs,27,12,LITT,8,na
19970525,rs,27,9,Sporo,+,na
19970525,rs,27,9,BOER4,1,na
19970525,rs,27,9,Eupho,+,na
19970525,rs,27,9,ERPU8,+,na
19970525,rs,27,9,LITT,9,na
19970525,rs,27,3,BOER4,3,na
19970525,rs,27,3,GUSA2,4,na
19970525,rs,27,3,HIJA,1,na
19970525,rs,27,3,LITT,20,na
19970525,rs,24,21,ARPUP6,2,na
19970525,rs,24,21,ERPU8,2,na
19970525,rs,24,21,LITT,3,na
19970525,rs,24,18,Sporo,+,na
19970525,rs,24,18,HIJA,1,na
19970525,rs,24,18,ARPUP6,2,na
19970525,rs,24,18,LITT,5,na
19970525,rs,24,18,MELE2,+,na
19970525,rs,24,15,MELE2,+,na
19970525,rs,24,15,ARPUP6,4,na
19970525,rs,24,15,HIJA,5,na
19970525,rs,24,15,Eupho,1,na
19970525,rs,24,15,LITT,8,na
19970525,rs,24,12,ARPUP6,7,na
19970525,rs,24,12,Eupho,+,na
19970525,rs,24,12,HIJA,2,na
19970525,rs,24,12,LITT,4,na
19970525,rs,24,6,GUSA2,2,na
19970525,rs,24,6,HIJA,3,na
19970525,rs,24,6,MELE2,+,na
19970525,rs,24,6,BOER4,+,na
19970525,rs,24,6,ARPUP6,+,na
19970525,rs,24,6,ZIGR,1,na
19970525,rs,24,6,GRASS,+,na
19970525,rs,24,6,LITT,6,na
19970525,rs,24,0,HIJA,3,na
19970525,rs,24,0,ORHY,+,na
19970525,rs,24,0,DIWI2,+,na
19970525,rs,24,0,Sphae,+,na
19970525,rs,24,0,DANAN,+,na
19970525,rs,24,0,LITT,12,na
19970525,rs,21,27,BOER4,+,na
19970525,rs,21,27,HIJA,4,na
19970525,rs,21,27,ERPU8,+,na
19970525,rs,21,27,ARPUP6,+,na
19970525,rs,21,27,ERPU8,+,na
19970525,rs,21,27,GUSA2,+,na
19970525,rs,21,27,LITT,1,na
19970525,rs,15,24,ARPUP6,+,na
19970525,rs,15,24,ERPU8,+,na
19970525,rs,15,24,ATCA2,14,na
19970525,rs,15,24,GRASS,+,na
19970525,rs,15,24,GUSA2,+,na
19970525,rs,15,24,LITT,10,na
19970525,rs,15,9,Sphae,+,na
19970525,rs,15,9,ARPUP6,1,na
19970525,rs,15,9,ARDI5,+,na
19970525,rs,15,9,OPPHP,+,na
19970525,rs,15,9,KRLA2,1,na
19970525,rs,15,9,HIJA,+,na
19970525,rs,15,9,ERPU8,+,na
19970525,rs,15,9,LITT,4,na
19970525,rs,15,3,HIJA,3,na
19970525,rs,15,3,SOEL,+,na
