DATE,YEAR,SEASON,PLOT,QUAD,SPECIES_CODE,COVER,HEIGHT,COMMENTS
10/7/2008,2008,F,MT,28,BOGR2,2,-888,NA
10/7/2008,2008,F,MT,28,PDOG,8,-888,NA
10/7/2008,2008,F,MT,29,BOER4,5,-888,NA
10/7/2008,2008,F,MT,29,BOGR2,10,-888,NA
10/7/2008,2008,F,MT,29,CHAL11,2,-888,NA
10/7/2008,2008,F,MT,29,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,MT,30,BOER4,2,-888,NA
10/7/2008,2008,F,MT,30,BOGR2,10,-888,NA
10/7/2008,2008,F,MT,30,PDOG,1,-888,NA
10/7/2008,2008,F,MT,31,BOER4,8,-888,NA
10/7/2008,2008,F,MT,31,BOGR2,5,-888,NA
10/7/2008,2008,F,MT,31,PDOG,1,-888,NA
10/7/2008,2008,F,MT,32,ARPUP6,3,-888,NA
10/7/2008,2008,F,MT,32,BOER4,12,-888,NA
10/7/2008,2008,F,MT,32,BOGR2,10,-888,NA
10/7/2008,2008,F,MT,32,PDOG,1,-888,NA
10/7/2008,2008,F,MT,32,SEFLF,1,-888,NA
10/7/2008,2008,F,MT,33,BOER4,6,-888,NA
10/7/2008,2008,F,MT,33,BOGR2,2,-888,NA
10/7/2008,2008,F,MT,33,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,MT,34,BOER4,25,-888,NA
10/7/2008,2008,F,MT,34,BOGR2,2,-888,NA
10/7/2008,2008,F,MT,34,PDOG,2,-888,NA
10/7/2008,2008,F,MT,35,BOER4,8,-888,NA
10/7/2008,2008,F,MT,35,BOGR2,10,-888,NA
10/7/2008,2008,F,MT,35,PDOG,2,-888,NA
10/7/2008,2008,F,MT,36,ARPUP6,1,-888,NA
10/7/2008,2008,F,MT,36,BOBA2,1,-888,NA
10/7/2008,2008,F,MT,36,BOGR2,10,-888,NA
10/7/2008,2008,F,MT,36,PDOG,3,-888,NA
10/7/2008,2008,F,NC,1,BOER4,4,-888,NA
10/7/2008,2008,F,NC,1,BOGR2,14,-888,NA
10/7/2008,2008,F,NC,1,CHAL11,2,-888,NA
10/7/2008,2008,F,NC,1,ZIGR,3,-888,NA
10/7/2008,2008,F,NC,1,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,2,BOGR2,22,-888,NA
10/7/2008,2008,F,NC,2,CHAL11,5,-888,NA
10/7/2008,2008,F,NC,2,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,3,BOER4,1,-888,NA
10/7/2008,2008,F,NC,3,BOGR2,5,-888,NA
10/7/2008,2008,F,NC,3,GASUN,1,-888,NA
10/7/2008,2008,F,NC,3,HODR,2,-888,NA
10/7/2008,2008,F,NC,3,PLJA,50,-888,NA
10/7/2008,2008,F,NC,3,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,4,BOER4,5,-888,NA
10/7/2008,2008,F,NC,4,BOGR2,12,-888,NA
10/7/2008,2008,F,NC,4,PLJA,6,-888,NA
10/7/2008,2008,F,NC,4,SPCR,3,-888,NA
10/7/2008,2008,F,NC,4,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,5,BOER4,16,-888,NA
10/7/2008,2008,F,NC,5,BOGR2,3,-888,NA
10/7/2008,2008,F,NC,5,GACO5,1,-888,NA
10/7/2008,2008,F,NC,5,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,6,BOER4,18,-888,NA
10/7/2008,2008,F,NC,6,BOGR2,12,-888,NA
10/7/2008,2008,F,NC,6,CHAL11,1,-888,NA
10/7/2008,2008,F,NC,6,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,7,BOER4,1,-888,NA
10/7/2008,2008,F,NC,7,BOGR2,18,-888,NA
10/7/2008,2008,F,NC,7,SEBA3,1,-888,NA
10/7/2008,2008,F,NC,7,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,8,ARPUP6,6,-888,NA
10/7/2008,2008,F,NC,8,BOER4,6,-888,NA
10/7/2008,2008,F,NC,8,BOGR2,6,-888,NA
10/7/2008,2008,F,NC,8,CINE,8,-888,NA
10/7/2008,2008,F,NC,8,GUSA2,3,-888,NA
10/7/2008,2008,F,NC,8,SEBA3,1,-888,NA
10/7/2008,2008,F,NC,8,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,9,BOER4,10,-888,NA
10/7/2008,2008,F,NC,9,BOGR2,16,-888,NA
10/7/2008,2008,F,NC,9,CHAL11,1,-888,NA
10/7/2008,2008,F,NC,9,CHER2,1,-888,NA
10/7/2008,2008,F,NC,9,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,10,ARPUP6,3,-888,NA
10/7/2008,2008,F,NC,10,BOGR2,36,-888,NA
10/7/2008,2008,F,NC,10,CHAL11,16,-888,NA
10/7/2008,2008,F,NC,10,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,11,BOGR2,10,-888,NA
10/7/2008,2008,F,NC,11,CHSES,1,-888,NA
10/7/2008,2008,F,NC,11,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,12,ARAD,1,-888,NA
10/7/2008,2008,F,NC,12,ARPUP6,4,-888,NA
10/7/2008,2008,F,NC,12,BOGR2,12,-888,NA
10/7/2008,2008,F,NC,12,CHAL11,7,-888,NA
10/7/2008,2008,F,NC,12,CHSE7,1,-888,NA
10/7/2008,2008,F,NC,12,ZIGR,1,-888,NA
10/7/2008,2008,F,NC,12,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,13,BOER4,10,-888,NA
10/7/2008,2008,F,NC,13,BOGR2,10,-888,NA
10/7/2008,2008,F,NC,13,CHSE7,1,-888,NA
10/7/2008,2008,F,NC,13,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,14,BOER4,2,-888,NA
10/7/2008,2008,F,NC,14,BOGR2,7,-888,NA
10/7/2008,2008,F,NC,14,CHAL11,2,-888,NA
10/7/2008,2008,F,NC,14,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,15,BOER4,8,-888,NA
10/7/2008,2008,F,NC,15,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,15,ZIGR,1,-888,NA
10/7/2008,2008,F,NC,15,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,16,ARPUP6,2,-888,NA
10/7/2008,2008,F,NC,16,BOER4,4,-888,NA
10/7/2008,2008,F,NC,16,BOGR2,18,-888,NA
10/7/2008,2008,F,NC,16,GACO5,1,-888,NA
10/7/2008,2008,F,NC,16,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,17,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,17,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,18,BOER4,3,-888,NA
10/7/2008,2008,F,NC,18,BOGR2,7,-888,NA
10/7/2008,2008,F,NC,18,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,19,BOER4,15,-888,NA
10/7/2008,2008,F,NC,19,BOGR2,18,-888,NA
10/7/2008,2008,F,NC,19,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,20,BOER4,6,-888,NA
10/7/2008,2008,F,NC,20,BOGR2,13,-888,NA
10/7/2008,2008,F,NC,20,GACO5,1,-888,NA
10/7/2008,2008,F,NC,20,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,21,BOER4,18,-888,NA
10/7/2008,2008,F,NC,21,BOGR2,4,-888,NA
10/7/2008,2008,F,NC,21,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,22,BOGR2,25,-888,NA
10/7/2008,2008,F,NC,22,CHAL11,3,-888,NA
10/7/2008,2008,F,NC,22,CHSES,2,-888,NA
10/7/2008,2008,F,NC,22,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,23,BOER4,2,-888,NA
10/7/2008,2008,F,NC,23,BOGR2,10,-888,NA
10/7/2008,2008,F,NC,23,CHAL11,3,-888,NA
10/7/2008,2008,F,NC,23,GACO5,2,-888,NA
10/7/2008,2008,F,NC,23,PLJA,20,-888,NA
10/7/2008,2008,F,NC,23,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,24,BOER4,3,-888,NA
10/7/2008,2008,F,NC,24,BOGR2,20,-888,NA
10/7/2008,2008,F,NC,24,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,25,BOGR2,30,-888,NA
10/7/2008,2008,F,NC,25,GUSA2,10,-888,NA
10/7/2008,2008,F,NC,25,PLJA,5,-888,NA
10/7/2008,2008,F,NC,25,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,26,ARAD,2,-888,NA
10/7/2008,2008,F,NC,26,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,26,CHAL11,2,-888,NA
10/7/2008,2008,F,NC,26,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,27,ARAD,2,-888,NA
10/7/2008,2008,F,NC,27,ARPUP6,4,-888,NA
10/7/2008,2008,F,NC,27,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,27,CHAL11,1,-888,NA
10/7/2008,2008,F,NC,27,CHSES,2,-888,NA
10/7/2008,2008,F,NC,27,SCBR2,4,-888,NA
10/7/2008,2008,F,NC,27,SPCR,8,-888,NA
10/7/2008,2008,F,NC,27,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,28,BOER4,2,-888,NA
10/7/2008,2008,F,NC,28,BOGR2,25,-888,NA
10/7/2008,2008,F,NC,28,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,29,BOER4,4,-888,NA
10/7/2008,2008,F,NC,29,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,29,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,30,BOGR2,20,-888,NA
10/7/2008,2008,F,NC,30,PLJA,5,-888,NA
10/7/2008,2008,F,NC,30,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,31,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,31,PLJA,10,-888,NA
10/7/2008,2008,F,NC,31,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,32,BOER4,16,-888,NA
10/7/2008,2008,F,NC,32,BOGR2,2,-888,NA
10/7/2008,2008,F,NC,32,ECIN2,3,-888,NA
10/7/2008,2008,F,NC,32,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,33,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,33,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,34,BOER4,20,-888,NA
10/7/2008,2008,F,NC,34,BOGR2,4,-888,NA
10/7/2008,2008,F,NC,34,CHAL11,2,-888,NA
10/7/2008,2008,F,NC,34,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,35,BOER4,4,-888,NA
10/7/2008,2008,F,NC,35,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,35,CHSES,2,-888,NA
10/7/2008,2008,F,NC,35,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NC,36,BOGR2,15,-888,NA
10/7/2008,2008,F,NC,36,CHAL11,1,-888,NA
10/7/2008,2008,F,NC,36,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,1,BOER4,6,-888,NA
10/7/2008,2008,F,NT,1,BOGR2,8,-888,NA
10/7/2008,2008,F,NT,1,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,1,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,2,BOER4,2,-888,NA
10/7/2008,2008,F,NT,2,BOGR2,7,-888,NA
10/7/2008,2008,F,NT,2,CHSE7,2,-888,NA
10/7/2008,2008,F,NT,2,CHSES,1,-888,NA
10/7/2008,2008,F,NT,2,MUAR2,3,-888,NA
10/7/2008,2008,F,NT,2,PLJA,7,-888,NA
10/7/2008,2008,F,NT,2,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,3,BOER4,12,-888,NA
10/7/2008,2008,F,NT,3,BOGR2,10,-888,NA
10/7/2008,2008,F,NT,3,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,4,BOER4,1,-888,NA
10/7/2008,2008,F,NT,4,BOGR2,5,-888,NA
10/7/2008,2008,F,NT,4,CHSE7,1,-888,NA
10/7/2008,2008,F,NT,4,PDOG,1,-888,NA
10/7/2008,2008,F,NT,4,PLJA,16,-888,NA
10/7/2008,2008,F,NT,5,BOER4,8,-888,NA
10/7/2008,2008,F,NT,5,BOGR2,10,-888,NA
10/7/2008,2008,F,NT,5,CHAL11,4,-888,NA
10/7/2008,2008,F,NT,5,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,6,BOGR2,10,-888,NA
10/7/2008,2008,F,NT,6,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,6,CHSES,1,-888,NA
10/7/2008,2008,F,NT,6,KAPA,2,-888,NA
10/7/2008,2008,F,NT,6,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,7,BOGR2,20,-888,NA
10/7/2008,2008,F,NT,7,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,8,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,8,PDOG,1,-888,NA
10/7/2008,2008,F,NT,9,BOER4,4,-888,NA
10/7/2008,2008,F,NT,9,BOGR2,4,-888,NA
10/7/2008,2008,F,NT,9,PDOG,2,-888,NA
10/7/2008,2008,F,NT,10,BOER4,4,-888,NA
10/7/2008,2008,F,NT,10,BOGR2,2,-888,NA
10/7/2008,2008,F,NT,10,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,10,PDOG,4,-888,NA
10/7/2008,2008,F,NT,10,ZIGR,1,-888,NA
10/7/2008,2008,F,NT,11,BOER4,2,-888,NA
10/7/2008,2008,F,NT,11,BOGR2,6,-888,NA
10/7/2008,2008,F,NT,11,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,12,BOER4,2,-888,NA
10/7/2008,2008,F,NT,12,BOGR2,2,-888,NA
10/7/2008,2008,F,NT,12,CHAL11,3,-888,NA
10/7/2008,2008,F,NT,12,PDOG,2,-888,NA
10/7/2008,2008,F,NT,12,PLJA,7,-888,NA
10/7/2008,2008,F,NT,13,BOGR2,5,-888,NA
10/7/2008,2008,F,NT,13,PLJA,10,-888,NA
10/7/2008,2008,F,NT,13,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,14,BOER4,4,-888,NA
10/7/2008,2008,F,NT,14,BOGR2,1,-888,NA
10/7/2008,2008,F,NT,14,CHSES,1,-888,NA
10/7/2008,2008,F,NT,14,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,15,BOGR2,5,-888,NA
10/7/2008,2008,F,NT,15,ZIGR,1,-888,NA
10/7/2008,2008,F,NT,15,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,16,BOGR2,7,-888,NA
10/7/2008,2008,F,NT,16,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,17,BOGR2,7,-888,NA
10/7/2008,2008,F,NT,17,PDOG,2,-888,NA
10/7/2008,2008,F,NT,18,BOER4,7,-888,NA
10/7/2008,2008,F,NT,18,BOGR2,2,-888,NA
10/7/2008,2008,F,NT,18,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,18,PDOG,1,-888,NA
10/7/2008,2008,F,NT,19,BOER4,4,-888,NA
10/7/2008,2008,F,NT,19,PDOG,3,-888,NA
10/7/2008,2008,F,NT,20,BOER4,5,-888,NA
10/7/2008,2008,F,NT,20,BOGR2,1,-888,NA
10/7/2008,2008,F,NT,20,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,20,PDOG,3,-888,NA
10/7/2008,2008,F,NT,20,ZIGR,1,-888,NA
10/7/2008,2008,F,NT,21,BOGR2,3,-888,NA
10/7/2008,2008,F,NT,21,PDOG,7,-888,NA
10/7/2008,2008,F,NT,22,BOER4,2,-888,NA
10/7/2008,2008,F,NT,22,BOGR2,3,-888,NA
10/7/2008,2008,F,NT,22,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,22,PDOG,3,-888,NA
10/7/2008,2008,F,NT,23,BOER4,3,-888,NA
10/7/2008,2008,F,NT,23,BOGR2,4,-888,NA
10/7/2008,2008,F,NT,23,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,23,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,24,BOER4,2,-888,NA
10/7/2008,2008,F,NT,24,BOGR2,4,-888,NA
10/7/2008,2008,F,NT,24,PDOG,11,-888,NA
10/7/2008,2008,F,NT,24,PLJA,6,-888,NA
10/7/2008,2008,F,NT,24,TECO,1,-888,NA
10/7/2008,2008,F,NT,25,BOGR2,6,-888,NA
10/7/2008,2008,F,NT,25,PDOG,2,-888,NA
10/7/2008,2008,F,NT,26,BOER4,1,-888,NA
10/7/2008,2008,F,NT,26,BOGR2,1,-888,NA
10/7/2008,2008,F,NT,26,CHAL11,1,-888,NA
10/7/2008,2008,F,NT,26,PLJA,9,-888,NA
10/7/2008,2008,F,NT,26,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,27,BOER4,1,-888,NA
10/7/2008,2008,F,NT,27,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,27,PLJA,8,-888,NA
10/7/2008,2008,F,NT,27,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,28,BOER4,6,-888,NA
10/7/2008,2008,F,NT,28,CHSES,3,-888,NA
10/7/2008,2008,F,NT,28,PDOG,4,-888,NA
10/7/2008,2008,F,NT,29,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,29,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,30,ARPUP6,2,-888,NA
10/7/2008,2008,F,NT,30,BOER4,9,-888,NA
10/7/2008,2008,F,NT,30,PDOG,55,-888,NA
10/7/2008,2008,F,NT,31,BOER4,2,-888,NA
10/7/2008,2008,F,NT,31,BOGR2,1,-888,NA
10/7/2008,2008,F,NT,31,PDOG,4,-888,NA
10/7/2008,2008,F,NT,32,BOER4,10,-888,NA
10/7/2008,2008,F,NT,32,PDOG,5,-888,NA
10/7/2008,2008,F,NT,33,ARPUP6,4,-888,NA
10/7/2008,2008,F,NT,33,BOER4,4,-888,NA
10/7/2008,2008,F,NT,33,BOGR2,4,-888,NA
10/7/2008,2008,F,NT,33,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,33,PDOG,2,-888,NA
10/7/2008,2008,F,NT,34,BOER4,15,-888,NA
10/7/2008,2008,F,NT,34,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,NT,35,BOGR2,8,-888,NA
10/7/2008,2008,F,NT,35,CHAL11,2,-888,NA
10/7/2008,2008,F,NT,35,PDOG,5,-888,NA
10/7/2008,2008,F,NT,36,MUAR2,4,-888,O. MUAR
10/7/2008,2008,F,NT,36,BOER4,2,-888,NA
10/7/2008,2008,F,NT,36,BOGR2,10,-888,NA
10/7/2008,2008,F,NT,36,GACO5,1,-888,NA
10/7/2008,2008,F,NT,36,PDOG,1,-888,NA
10/7/2008,2008,F,NT,36,SEBA3,1,-888,NA
10/7/2008,2008,F,NT,36,SPCR,3,-888,NA
10/7/2008,2008,F,SC,1,BOER4,20,-888,NA
10/7/2008,2008,F,SC,1,BOGR2,8,-888,NA
10/7/2008,2008,F,SC,1,ENDE,1,-888,NA
10/7/2008,2008,F,SC,1,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,2,BOER4,12,-888,NA
10/7/2008,2008,F,SC,2,BOGR2,2,-888,NA
10/7/2008,2008,F,SC,2,ENDE,2,-888,NA
10/7/2008,2008,F,SC,2,TECO,1,-888,NA
10/7/2008,2008,F,SC,2,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,3,BOER4,24,-888,NA
10/7/2008,2008,F,SC,3,BOGR2,2,-888,NA
10/7/2008,2008,F,SC,3,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,4,BOER4,12,-888,NA
10/7/2008,2008,F,SC,4,BOGR2,6,-888,NA
10/7/2008,2008,F,SC,4,ENDE,1,-888,NA
10/7/2008,2008,F,SC,4,SCBR2,1,-888,NA
10/7/2008,2008,F,SC,4,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,5,BOER4,18,-888,NA
10/7/2008,2008,F,SC,5,BOGR2,4,-888,NA
10/7/2008,2008,F,SC,5,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,6,BOER4,16,-888,NA
10/7/2008,2008,F,SC,6,BOGR2,1,-888,NA
10/7/2008,2008,F,SC,6,GACO5,4,-888,NA
10/7/2008,2008,F,SC,6,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,7,ARPUP6,2,-888,NA
10/7/2008,2008,F,SC,7,BOBA2,1,-888,NA
10/7/2008,2008,F,SC,7,BOER4,2,-888,NA
10/7/2008,2008,F,SC,7,CHSES,1,-888,NA
10/7/2008,2008,F,SC,7,MIAL4,22,-888,NA
10/7/2008,2008,F,SC,7,SPHA,2,-888,NA
10/7/2008,2008,F,SC,7,SPWR,1,-888,NA
10/7/2008,2008,F,SC,7,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,8,BOGR2,12,-888,NA
10/7/2008,2008,F,SC,8,CHSES,2,-888,NA
10/7/2008,2008,F,SC,8,DAPU7,1,-888,NA
10/7/2008,2008,F,SC,8,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,9,ARPUP6,4,-888,NA
10/7/2008,2008,F,SC,9,BOGR2,8,-888,NA
10/7/2008,2008,F,SC,9,CHAL11,3,-888,NA
10/7/2008,2008,F,SC,9,CHSES,2,-888,NA
10/7/2008,2008,F,SC,9,SPHA,3,-888,NA
10/7/2008,2008,F,SC,9,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,10,BOER4,2,-888,NA
10/7/2008,2008,F,SC,10,BOGR2,8,-888,NA
10/7/2008,2008,F,SC,10,SPCR,1,-888,NA
10/7/2008,2008,F,SC,10,TECO,2,-888,NA
10/7/2008,2008,F,SC,10,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,11,BOER4,6,-888,NA
10/7/2008,2008,F,SC,11,BOGR2,1,-888,NA
10/7/2008,2008,F,SC,11,PLJA,20,-888,NA
10/7/2008,2008,F,SC,11,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,12,ARDI5,3,-888,NA
10/7/2008,2008,F,SC,12,BOER4,18,-888,NA
10/7/2008,2008,F,SC,12,BOGR2,4,-888,NA
10/7/2008,2008,F,SC,12,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,13,ARAD,1,-888,NA
10/7/2008,2008,F,SC,13,ARDI5,10,-888,NA
10/7/2008,2008,F,SC,13,BOER4,8,-888,NA
10/7/2008,2008,F,SC,13,BOGR2,6,-888,NA
10/7/2008,2008,F,SC,13,ENDE,1,-888,NA
10/7/2008,2008,F,SC,13,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,14,BOBA2,4,-888,NA
10/7/2008,2008,F,SC,14,BOGR2,20,-888,NA
10/7/2008,2008,F,SC,14,CHSES,2,-888,NA
10/7/2008,2008,F,SC,14,GACO5,4,-888,NA
10/7/2008,2008,F,SC,14,SPCR,2,-888,NA
10/7/2008,2008,F,SC,14,SPHA,1,-888,NA
10/7/2008,2008,F,SC,14,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,15,BOGR2,14,-888,NA
10/7/2008,2008,F,SC,15,CHRE4,2,-888,NA
10/7/2008,2008,F,SC,15,CHSES,4,-888,NA
10/7/2008,2008,F,SC,15,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,16,BOER4,30,-888,NA
10/7/2008,2008,F,SC,16,BOGR2,6,-888,NA
10/7/2008,2008,F,SC,16,CHAL11,11,-888,NA
10/7/2008,2008,F,SC,16,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,17,ARAD,2,-888,NA
10/7/2008,2008,F,SC,17,BOGR2,25,-888,NA
10/7/2008,2008,F,SC,17,CHSES,2,-888,NA
10/7/2008,2008,F,SC,17,ENDE,1,-888,NA
10/7/2008,2008,F,SC,17,SPHA,1,-888,NA
10/7/2008,2008,F,SC,17,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,18,ARAD,2,-888,NA
10/7/2008,2008,F,SC,18,CHAL11,1,-888,NA
10/7/2008,2008,F,SC,18,PLJA,20,-888,NA
10/7/2008,2008,F,SC,18,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,19,BOER4,48,-888,NA
10/7/2008,2008,F,SC,19,SOEL,4,-888,NA
10/7/2008,2008,F,SC,19,YUGL,12,-888,NA
10/7/2008,2008,F,SC,19,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,20,BOER4,25,-888,NA
10/7/2008,2008,F,SC,20,BOGR2,10,-888,NA
10/7/2008,2008,F,SC,20,SPCR,3,-888,NA
10/7/2008,2008,F,SC,20,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,21,BOER4,25,-888,NA
10/7/2008,2008,F,SC,21,BOGR2,3,-888,NA
10/7/2008,2008,F,SC,21,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,22,BOGR2,20,-888,NA
10/7/2008,2008,F,SC,22,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,23,BOER4,35,-888,NA
10/7/2008,2008,F,SC,23,BOGR2,5,-888,NA
10/7/2008,2008,F,SC,23,ENDE,4,-888,NA
10/7/2008,2008,F,SC,23,SPHA,4,-888,NA
10/7/2008,2008,F,SC,23,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,24,BOGR2,32,-888,NA
10/7/2008,2008,F,SC,24,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,25,BOER4,20,-888,NA
10/7/2008,2008,F,SC,25,BOGR2,8,-888,NA
10/7/2008,2008,F,SC,25,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,26,ARPUP6,3,-888,NA
10/7/2008,2008,F,SC,26,BOGR2,35,-888,NA
10/7/2008,2008,F,SC,26,HYFIC,2,-888,NA
10/7/2008,2008,F,SC,26,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,27,BOGR2,35,-888,NA
10/7/2008,2008,F,SC,27,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,28,BOER4,35,-888,NA
10/7/2008,2008,F,SC,28,BOGR2,6,-888,NA
10/7/2008,2008,F,SC,28,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,29,BOER4,2,-888,NA
10/7/2008,2008,F,SC,29,BOGR2,20,-888,NA
10/7/2008,2008,F,SC,29,CHSES,2,-888,NA
10/7/2008,2008,F,SC,29,PDOG,-999,-888,not recorded_but probably 0
10/7/2008,2008,F,SC,30,BOER4,40,-888,NA
10/7/2008,2008,F,SC,30,ENDE,2,-888,NA
10/7/2008,2008,F,SC,30,PLJA,4,-888,NA
10/7/2008,2008,F,SC,30,SPHA,5,-888,NA
10/7/2008,2008,F,SC,30,PDOG,-999,-888,not recorded_but probably 0
