"YEAR"	"WEB"	"KIND"	"DATE"	"RECORDER"	"TRANS"	"PT"	"SPECIES"	"PCT COVER"	"Comments"
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	7	"BARE"	10	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	7	"LITT"	20	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"ARFR"	25	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"OPPO"	10	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"MATA"	1	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"BOGR"	45	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"SPCO"	1	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"BARE"	5	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	8	"LITT"	15	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	9	"ARFR"	5	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	9	"ATCA"	10	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	9	"BOGR"	60	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	9	"BARE"	5	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	9	"LITT"	20	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"AGSM"	5	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"ATCA"	1	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"SPCO"	1	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"BARE"	20	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"BOGR"	50	""
2001	"24NE"	"shrub"	"37095"	"J.ZIMMERMAN,D.CANTOR,N.KAPLAN,N.CRALL"	1	10	"LITT"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"OPPO"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"EREF"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"CHLE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"HEPE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"BOGR"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"BARE"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	1	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"LYJU"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"HEPE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"EREF"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"LEDE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"CHLE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"BOGR"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"BARE"	45	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	2	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"ARFR"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"CELA"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"BOGR"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"BARE"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	3	"LITT"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"ARFR"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"AGSM"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"BOGR"	40	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"CHLE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"BARE"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	4	"LITT"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"ARFR"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"LEDE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"BOGR"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"ASOX"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"BARE"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	5	"LITT"	35	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"ARFR"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"LYJU"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"AGSM"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"BOGR"	35	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"BARE"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	6	"LITT"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"OPPO"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"EREF"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"SIHY"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"STCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"AGSM"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"LYJU"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"BOGR"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"BARE"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	7	"LITT"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"OPPO"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"EREF"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"AGSM"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"BOGR"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"BARE"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	8	"LITT"	50	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	9	"ARFR"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	9	"STCO"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	9	"LITT"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	9	"BARE"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	9	"BOGR"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	10	"BARE"	70	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	10	"BOGR"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	10	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	10	"ARFR"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	2	10	"LITT"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	1	"BOGR"	85	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	1	"BARE"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	1	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"ARFR"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"AGSM"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"BOGR"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"BARE"	55	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	2	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"SPCO"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"LYJU"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"LEDE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"ARLO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"AGSM"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"LITT"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	3	"BARE"	60	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	4	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	4	"AGSM"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	4	"BOGR"	50	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	4	"BARE"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	4	"LITT"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	5	"ARFR"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	5	"LEDE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	5	"AGSM"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	5	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	5	"BARE"	65	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"AGSM"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"BOGR"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"BARE"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"ARFR"	35	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	6	"LITT"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	7	"ARFR"	40	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	7	"BOGR"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	7	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	7	"BARE"	35	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"CHLE"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"OPPO"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"ARLO"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"BOGR"	40	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"BARE"	25	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	8	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"OPPO"	15	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"ARFR"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"BOGR"	30	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"BARE"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	9	"LITT"	10	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	10	"SPCO"	5	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	10	"LYJU"	1	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	10	"BOGR"	60	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	10	"BARE"	20	""
2001	"24NE"	"shrub"	"37096"	"N.CRALL,D.CANTOR,B.BROWN,L.HARTLEY"	3	10	"LITT"	15	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"BUDA"	35	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"ASOX"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"ECVI"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"BARE"	30	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	1	"LITT"	35	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"BOGR"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"ASOX"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"BUDA"	20	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"BARE"	20	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"LITT"	35	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	2	"AGSM"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"OPPO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"ASOX"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"BUDA"	50	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"BARE"	15	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL,D.CANTOR"	1	3	"LITT"	35	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"TOGR"	5	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"CAHE"	5	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"BOGR"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"ECVI"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"BARE"	40	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	4	"LITT"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	5	"LEDE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	5	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	5	"BOGR"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	5	"LITT"	30	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	5	"BARE"	45	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"BOGR"	40	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"ARLO"	10	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"LEDE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"BARE"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	6	"LITT"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"SIHY"	15	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"LEDE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"BOGR"	40	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"BARE"	15	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	7	"LITT"	30	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"PLPA"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"LEDE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"SPCO"	10	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"BARE"	40	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"BOGR"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"LITT"	20	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	8	"ARLO"	5	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"AGSM"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"LEDE"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"BOGR"	60	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"LITT"	25	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"BARE"	15	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	9	"PLPA"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	10	"BOGR"	55	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	10	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	10	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	10	"BARE"	20	""
2001	"25NE"	"grass"	"37095"	"N.KAPLAN,N.CRALL"	1	10	"LITT"	25	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"OPPO"	15	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"SPCO"	1	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"VUOC"	1	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"ARLO"	15	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"BOGR"	40	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"CAHE"	1	""
2001	"25NE"	"grass"	"37095"	"L.HARTLEY,B.BROWN,D.WELCH"	2	1	"BARE"	15	""
