DATE,YEAR,SEASON,PLOT,QUAD,SPECIES_CODE,COVER,HEIGHT,COMMENTS
9/9/2013,2013,F,C,40,BOER4,35,28,NA
9/9/2013,2013,F,C,40,POOL,8,12,NA
9/9/2013,2013,F,C,40,EUEX4,1,14,NA
9/9/2013,2013,F,C,40,CHSES,8,11,NA
9/9/2013,2013,F,C,40,DIST,0,-888,NA
9/9/2013,2013,F,C,40,FECES,0,-888,NA
9/9/2013,2013,F,C,41,BOGR2,15,28,NA
9/9/2013,2013,F,C,41,EUEX4,8,10,NA
9/9/2013,2013,F,C,41,BOBA2,4,21,NA
9/9/2013,2013,F,C,41,CHSES,15,13,NA
9/9/2013,2013,F,C,41,TRRA,0.1,5,NA
9/9/2013,2013,F,C,41,IPCO2,1,9,NA
9/9/2013,2013,F,C,41,BOER4,6,15,NA
9/9/2013,2013,F,C,41,DIST,0,-888,NA
9/9/2013,2013,F,C,41,FECES,0,-888,NA
9/9/2013,2013,F,C,42,BOGR2,8,21,NA
9/9/2013,2013,F,C,42,BOER4,25,16,NA
9/9/2013,2013,F,C,42,EUEX4,8,16,NA
9/9/2013,2013,F,C,42,POOL,4,8,NA
9/9/2013,2013,F,C,42,CHSES,15,13,NA
9/9/2013,2013,F,C,42,DIST,0,-888,NA
9/9/2013,2013,F,C,42,FECES,0,-888,NA
9/9/2013,2013,F,C,43,PLJA,20,28,NA
9/9/2013,2013,F,C,43,BOER4,15,22,NA
9/9/2013,2013,F,C,43,EUEX4,10,15,NA
9/9/2013,2013,F,C,43,CHSES,8,15,NA
9/9/2013,2013,F,C,43,MILI3,2,16,NA
9/9/2013,2013,F,C,43,FECES,0,-888,NA
9/9/2013,2013,F,C,43,DIST,0,-888,NA
9/9/2013,2013,F,C,44,BOGR2,8,29,NA
9/9/2013,2013,F,C,44,BOBA2,10,23,NA
9/9/2013,2013,F,C,44,POOL,20,9,NA
9/9/2013,2013,F,C,44,EUEX4,4,16,NA
9/9/2013,2013,F,C,44,CHSES,30,9,NA
9/9/2013,2013,F,C,44,IPCO2,4,7,NA
9/9/2013,2013,F,C,44,DIST,0,-888,NA
9/9/2013,2013,F,C,44,FECES,0,-888,NA
9/9/2013,2013,F,C,47,BOBA2,45,25,NA
9/9/2013,2013,F,C,47,SPCR,10,32,NA
9/9/2013,2013,F,C,47,CHSES,1,7,NA
9/9/2013,2013,F,C,47,EUEX4,1,8,NA
9/9/2013,2013,F,C,47,DIST,0,-888,NA
9/9/2013,2013,F,C,47,FECES,0,-888,NA
9/9/2013,2013,F,C,48,BOER4,30,18,NA
9/9/2013,2013,F,C,48,SATR12,10,29,NA
9/9/2013,2013,F,C,48,CHAL11,6,4,NA
9/9/2013,2013,F,C,48,IPCO2,4,5,NA
9/9/2013,2013,F,C,48,BOBA2,6,28,NA
9/9/2013,2013,F,C,48,DIST,0,-888,NA
9/9/2013,2013,F,C,48,FECES,0,-888,NA
9/9/2013,2013,F,C,49,SPCR,15,31,NA
9/9/2013,2013,F,C,49,BOER4,8,15,NA
9/9/2013,2013,F,C,49,CHAL11,3,2,NA
9/9/2013,2013,F,C,49,BOBA2,1,20,NA
9/9/2013,2013,F,C,49,DIST,0,-888,NA
9/9/2013,2013,F,C,49,FECES,0,-888,NA
9/9/2013,2013,F,C,50,STPA4,8,17,NA
9/9/2013,2013,F,C,50,BOER4,15,8,NA
9/9/2013,2013,F,C,50,BOBA2,8,26,NA
9/9/2013,2013,F,C,50,EUEX4,2,18,NA
9/9/2013,2013,F,C,50,SPCR,3,8,NA
9/9/2013,2013,F,C,50,CHSES,3,4,NA
9/9/2013,2013,F,C,50,ROD,1,-888,NA
9/9/2013,2013,F,C,50,FECES,0,-888,NA
9/9/2013,2013,F,C,51,BOGR2,8,13,NA
9/9/2013,2013,F,C,51,EUEX4,4,15,NA
9/9/2013,2013,F,C,51,BOBA2,3,15,NA
9/9/2013,2013,F,C,51,ARAD,2,25,NA
9/9/2013,2013,F,C,51,ROD,1,-888,NA
9/9/2013,2013,F,C,51,FECES,0,-888,NA
9/9/2013,2013,F,C,52,SCBR2,15,11,NA
9/9/2013,2013,F,C,52,PRPA2,3,19,NA
9/9/2013,2013,F,C,52,SATR12,15,29,NA
9/9/2013,2013,F,C,52,SAAB,0.1,15,NA
9/9/2013,2013,F,C,52,BOBA2,2,16,NA
9/9/2013,2013,F,C,52,IPCO2,1,10,NA
9/9/2013,2013,F,C,52,DIST,0,-888,NA
9/9/2013,2013,F,C,52,FECES,0,-888,NA
9/9/2013,2013,F,C,53,BOBA2,3,17,NA
9/9/2013,2013,F,C,53,SATR12,3,15,NA
9/9/2013,2013,F,C,53,SCBR2,1,5,NA
9/9/2013,2013,F,C,53,EUEX4,2,6,NA
9/9/2013,2013,F,C,53,DIST,0,-888,NA
9/9/2013,2013,F,C,53,RBFEC,14,-888,NA
9/9/2013,2013,F,C,56,BOGR2,20,23,NA
9/9/2013,2013,F,C,56,EUEX4,3,16,NA
9/9/2013,2013,F,C,56,ARAD,2,29,NA
9/9/2013,2013,F,C,56,BOER4,8,14,NA
9/9/2013,2013,F,C,56,SPCR,4,19,NA
9/9/2013,2013,F,C,56,IPCO2,2,5,NA
9/9/2013,2013,F,C,56,CHSES,1,6,NA
9/9/2013,2013,F,C,56,DIST,0,-888,NA
9/9/2013,2013,F,C,56,FECES,0,-888,NA
9/9/2013,2013,F,C,57,BOER4,15,20,NA
9/9/2013,2013,F,C,57,BOBA2,20,25,NA
9/9/2013,2013,F,C,57,CHSES,4,9,NA
9/9/2013,2013,F,C,57,EUEX4,1,11,NA
9/9/2013,2013,F,C,57,IPCO2,1,5,NA
9/9/2013,2013,F,C,57,DIST,0,-888,NA
9/9/2013,2013,F,C,57,FECES,0,-888,NA
9/9/2013,2013,F,C,58,SATR12,35,43,NA
9/9/2013,2013,F,C,58,ARAD,6,30,NA
9/9/2013,2013,F,C,58,BOER4,10,12,NA
9/9/2013,2013,F,C,58,BOBA2,8,19,NA
9/9/2013,2013,F,C,58,ROD,1,-888,NA
9/9/2013,2013,F,C,58,FECES,0,-888,NA
9/9/2013,2013,F,C,59,ARDI5,4,15,NA
9/9/2013,2013,F,C,59,SATR12,55,36,NA
9/9/2013,2013,F,C,59,BOBA2,2,21,NA
9/9/2013,2013,F,C,59,BOER4,3,16,NA
9/9/2013,2013,F,C,59,DIST,0,-888,NA
9/9/2013,2013,F,C,59,FECES,0,-888,NA
9/9/2013,2013,F,C,60,EUEX4,55,23,NA
9/9/2013,2013,F,C,60,SPCR,20,53,NA
9/9/2013,2013,F,C,60,BOER4,35,23,NA
9/9/2013,2013,F,C,60,BOBA2,4,18,NA
9/9/2013,2013,F,C,60,IPCO2,2,12,NA
9/9/2013,2013,F,C,60,DIST,0,-888,NA
9/9/2013,2013,F,C,60,FECES,0,-888,NA
9/9/2013,2013,F,C,60,ASTRA,1,20,NA
9/9/2013,2013,F,C,61,POOL,15,11,NA
9/9/2013,2013,F,C,61,ARPU9,8,27,NA
9/9/2013,2013,F,C,61,SPPO6,6,48,NA
9/9/2013,2013,F,C,61,BOBA2,4,22,NA
9/9/2013,2013,F,C,61,BOGR2,10,39,NA
9/9/2013,2013,F,C,61,EUEX4,2,16,NA
9/9/2013,2013,F,C,61,BOER4,15,22,NA
9/9/2013,2013,F,C,61,MILI3,2,9,NA
9/9/2013,2013,F,C,61,DIST,0,-888,NA
9/9/2013,2013,F,C,61,FECES,0,-888,NA
9/9/2013,2013,F,C,62,SPCR,30,29,NA
9/9/2013,2013,F,C,62,BOER4,25,20,NA
9/9/2013,2013,F,C,62,BOBA2,8,14,NA
9/9/2013,2013,F,C,62,EUEX4,2,11,NA
9/9/2013,2013,F,C,62,DIST,0,-888,NA
9/9/2013,2013,F,C,62,FECES,0,-888,NA
9/9/2013,2013,F,C,65,BOER4,90,24,NA
9/9/2013,2013,F,C,65,EUEX4,30,19,NA
9/9/2013,2013,F,C,65,IPCO2,8,21,NA
9/9/2013,2013,F,C,65,CHSES,6,12,NA
9/9/2013,2013,F,C,65,POOL,4,9,NA
9/9/2013,2013,F,C,65,GLBI2,1,6,NA
9/9/2013,2013,F,C,65,ARDI5,4,16,NA
9/9/2013,2013,F,C,65,DIST,0,-888,NA
9/9/2013,2013,F,C,65,FECES,0,-888,NA
9/9/2013,2013,F,C,66,BOER4,45,21,NA
9/9/2013,2013,F,C,66,EUEX4,2,12,NA
9/9/2013,2013,F,C,66,CHSES,4,9,NA
9/9/2013,2013,F,C,66,BOGR2,2,13,NA
9/9/2013,2013,F,C,66,DIST,0,-888,NA
9/9/2013,2013,F,C,66,FECES,0,-888,NA
9/9/2013,2013,F,C,67,BOER4,25,19,NA
9/9/2013,2013,F,C,67,EUEX4,4,9,NA
9/9/2013,2013,F,C,67,CHSES,4,7,NA
9/9/2013,2013,F,C,67,SPCR,6,25,NA
9/9/2013,2013,F,C,67,DIST,0,-888,NA
9/9/2013,2013,F,C,67,FECES,0,-888,NA
9/9/2013,2013,F,C,68,BOER4,45,22,NA
9/9/2013,2013,F,C,68,BOBA2,4,20,NA
9/9/2013,2013,F,C,68,EUEX4,1,8,NA
9/9/2013,2013,F,C,68,DIST,0,-888,NA
9/9/2013,2013,F,C,68,FECES,0,-888,NA
9/9/2013,2013,F,C,69,BOER4,20,17,NA
9/9/2013,2013,F,C,69,BOBA2,15,22,NA
9/9/2013,2013,F,C,69,EUEX4,2,15,NA
9/9/2013,2013,F,C,69,CHSES,2,7,NA
9/9/2013,2013,F,C,69,DIST,0,-888,NA
9/9/2013,2013,F,C,69,FECES,0,-888,NA
9/9/2013,2013,F,C,70,BOBA2,30,22,NA
9/9/2013,2013,F,C,70,EUEX4,30,18,NA
9/9/2013,2013,F,C,70,BOER4,10,22,NA
9/9/2013,2013,F,C,70,SPCR,4,32,NA
9/9/2013,2013,F,C,70,ARPU9,2,15,NA
9/9/2013,2013,F,C,70,CHSES,4,11,NA
9/9/2013,2013,F,C,70,IPCO2,10,15,NA
9/9/2013,2013,F,C,70,DIST,0,-888,NA
9/9/2013,2013,F,C,70,FECES,0,-888,NA
9/9/2013,2013,F,C,71,BOGR2,10,44,NA
9/9/2013,2013,F,C,71,BOER4,25,20,NA
9/9/2013,2013,F,C,71,BOBA2,20,22,NA
9/9/2013,2013,F,C,71,EUEX4,1,11,NA
9/9/2013,2013,F,C,71,RBFEC,2,-888,NA
9/9/2013,2013,F,C,71,DIST,0,-888,NA
9/9/2013,2013,F,D,11,SATR12,60,33,NA
9/9/2013,2013,F,D,11,EUEX4,1,10,NA
9/9/2013,2013,F,D,11,CHSE7,1,5,NA
9/9/2013,2013,F,D,11,POOL,0.1,2,NA
9/9/2013,2013,F,D,11,MILI3,0.1,4,NA
9/9/2013,2013,F,D,11,DIST,0,-888,NA
9/9/2013,2013,F,D,11,FECES,0,-888,NA
9/9/2013,2013,F,D,12,SATR12,10,19,NA
9/9/2013,2013,F,D,12,IPCO2,3,7,NA
9/9/2013,2013,F,D,12,BOER4,35,17,NA
9/9/2013,2013,F,D,12,EUEX4,4,18,NA
9/9/2013,2013,F,D,12,CHSES,3,13,NA
9/9/2013,2013,F,D,12,DIST,0,-888,NA
9/9/2013,2013,F,D,12,FECES,0,-888,NA
9/9/2013,2013,F,D,13,BOGR2,6,27,NA
9/9/2013,2013,F,D,13,BOER4,8,13,NA
9/9/2013,2013,F,D,13,EUEX4,10,14,NA
9/9/2013,2013,F,D,13,CHSES,6,6,NA
9/9/2013,2013,F,D,13,CHSE7,6,4,NA
9/9/2013,2013,F,D,13,BOBA2,2,15,NA
9/9/2013,2013,F,D,13,DIST,0,-888,NA
9/9/2013,2013,F,D,13,PDFEC,1,-888,NA
9/9/2013,2013,F,D,14,MUAR2,15,18,NA
9/9/2013,2013,F,D,14,BOER4,10,10,NA
9/9/2013,2013,F,D,14,BOBA2,4,29,NA
9/9/2013,2013,F,D,14,CHSES,4,14,NA
9/9/2013,2013,F,D,14,EUEX4,3,14,NA
9/9/2013,2013,F,D,14,CHSE7,1,4,NA
9/9/2013,2013,F,D,14,DIST,0,-888,NA
9/9/2013,2013,F,D,14,FECES,0,-888,NA
9/9/2013,2013,F,D,15,SCBR2,8,11,NA
9/9/2013,2013,F,D,15,BOGR2,4,13,NA
9/9/2013,2013,F,D,15,KAPA,10,14,NA
9/9/2013,2013,F,D,15,EUEX4,4,12,NA
9/9/2013,2013,F,D,15,CHSES,3,7,NA
9/9/2013,2013,F,D,15,BOBA2,2,17,NA
9/9/2013,2013,F,D,15,DIST,0,-888,NA
9/9/2013,2013,F,D,15,PDFEC,1,-888,NA
9/9/2013,2013,F,D,16,BOER4,30,11,NA
9/9/2013,2013,F,D,16,CHSES,6,7,NA
9/9/2013,2013,F,D,16,EUEX4,2,15,NA
9/9/2013,2013,F,D,16,BOGR2,1,11,NA
9/9/2013,2013,F,D,16,CHSE7,1,6,NA
9/9/2013,2013,F,D,16,DIST,0,-888,NA
9/9/2013,2013,F,D,16,FECES,0,-888,NA
9/9/2013,2013,F,D,17,BOGR2,4,15,NA
9/9/2013,2013,F,D,17,CHSE7,6,5,NA
9/9/2013,2013,F,D,17,EUEX4,2,6,NA
9/9/2013,2013,F,D,17,DIST,0,-888,NA
9/9/2013,2013,F,D,17,FECES,0,-888,NA
9/9/2013,2013,F,D,20,MUAR2,10,14,NA
9/9/2013,2013,F,D,20,BOGR2,4,18,NA
9/9/2013,2013,F,D,20,EUEX4,2,10,NA
9/9/2013,2013,F,D,20,ALIN,8,10,NA
9/9/2013,2013,F,D,20,CHSE7,20,7,NA
9/9/2013,2013,F,D,20,CHSES,4,7,NA
9/9/2013,2013,F,D,20,BOER4,2,19,NA
9/9/2013,2013,F,D,20,DIST,0,-888,NA
9/9/2013,2013,F,D,20,FECES,0,-888,NA
9/9/2013,2013,F,D,21,KAPA,75,8,NA
9/9/2013,2013,F,D,21,CHSE7,4,6,NA
9/9/2013,2013,F,D,21,EUEX4,0.1,4,NA
9/9/2013,2013,F,D,21,DIST,0,-888,NA
9/9/2013,2013,F,D,21,FECES,0,-888,NA
9/9/2013,2013,F,D,22,KAPA,30,9,NA
9/9/2013,2013,F,D,22,SCBR2,6,9,NA
9/9/2013,2013,F,D,22,EUEX4,1,5,NA
9/9/2013,2013,F,D,22,CHSES,4,10,NA
9/9/2013,2013,F,D,22,CHSE7,4,6,NA
9/9/2013,2013,F,D,22,BOER4,1,3,NA
9/9/2013,2013,F,D,22,DIST,0,-888,NA
9/9/2013,2013,F,D,22,FECES,0,-888,NA
9/9/2013,2013,F,D,23,BOGR2,30,44,NA
9/9/2013,2013,F,D,23,EUEX4,50,15,NA
9/9/2013,2013,F,D,23,ZIGR,8,14,NA
9/9/2013,2013,F,D,23,CHAL11,6,3,NA
9/9/2013,2013,F,D,23,IPCO2,15,16,NA
9/9/2013,2013,F,D,23,GLBI2,0.1,8,NA
9/9/2013,2013,F,D,23,DIST,0,-888,NA
9/9/2013,2013,F,D,23,FECES,0,-888,NA
9/9/2013,2013,F,D,24,BOGR2,25,26,NA
9/9/2013,2013,F,D,24,BOER4,15,21,NA
9/9/2013,2013,F,D,24,EUEX4,10,13,NA
9/9/2013,2013,F,D,24,CHSE7,4,9,NA
9/9/2013,2013,F,D,24,CHSES,4,8,NA
9/9/2013,2013,F,D,24,DIST,0,-888,NA
9/9/2013,2013,F,D,24,PDFEC,1,-888,NA
9/9/2013,2013,F,D,25,BOER4,65,21,NA
9/9/2013,2013,F,D,25,EUEX4,6,14,NA
9/9/2013,2013,F,D,25,CHSE7,10,14,NA
9/9/2013,2013,F,D,25,CHSES,10,11,NA
9/9/2013,2013,F,D,25,DIST,0,-888,NA
9/9/2013,2013,F,D,25,FECES,0,-888,NA
9/9/2013,2013,F,D,26,BOER4,40,19,NA
9/9/2013,2013,F,D,26,EUEX4,35,19,NA
9/9/2013,2013,F,D,26,CHSE7,4,9,NA
9/9/2013,2013,F,D,26,CHSES,4,6,NA
9/9/2013,2013,F,D,26,BOGR2,2,34,NA
9/9/2013,2013,F,D,26,IPCO2,4,10,NA
9/9/2013,2013,F,D,26,DIST,0,-888,NA
9/9/2013,2013,F,D,26,FECES,0,-888,NA
9/9/2013,2013,F,D,29,EUEX4,20,10,NA
9/9/2013,2013,F,D,29,BOER4,60,22,NA
9/9/2013,2013,F,D,29,BOGR2,8,36,NA
9/9/2013,2013,F,D,29,CHSES,6,8,NA
9/9/2013,2013,F,D,29,CHSE7,4,8,NA
9/9/2013,2013,F,D,29,DIST,0,-888,NA
9/9/2013,2013,F,D,29,FECES,0,-888,NA
9/9/2013,2013,F,D,30,MUAR2,25,18,NA
9/9/2013,2013,F,D,30,BOER4,25,21,NA
9/9/2013,2013,F,D,30,CHSE7,10,6,NA
9/9/2013,2013,F,D,30,EUEX4,3,10,NA
9/9/2013,2013,F,D,30,BOGR2,2,39,NA
9/9/2013,2013,F,D,30,FECES,0,-888,NA
9/9/2013,2013,F,D,30,DIST,0,-888,NA
9/9/2013,2013,F,D,31,BOER4,75,23,NA
9/9/2013,2013,F,D,31,BOGR2,2,37,NA
9/9/2013,2013,F,D,31,CHSES,8,5,NA
9/9/2013,2013,F,D,31,EUEX4,4,12,NA
9/9/2013,2013,F,D,31,DIST,0,-888,NA
9/9/2013,2013,F,D,31,FECES,0,-888,NA
9/9/2013,2013,F,D,32,ENDE,6,15,NA
9/9/2013,2013,F,D,32,SPCR,10,45,NA
9/9/2013,2013,F,D,32,BOGR2,10,43,NA
9/9/2013,2013,F,D,32,EUEX4,15,11,NA
9/9/2013,2013,F,D,32,SCBR2,2,15,NA
9/9/2013,2013,F,D,32,CHSES,4,6,NA
9/9/2013,2013,F,D,32,DIST,0,-888,NA
9/9/2013,2013,F,D,32,FECES,0,-888,NA
9/9/2013,2013,F,D,33,BOGR2,20,28,NA
9/9/2013,2013,F,D,33,EUEX4,4,4,NA
9/9/2013,2013,F,D,33,CHSES,8,5,NA
9/9/2013,2013,F,D,33,DIST,0,-888,NA
9/9/2013,2013,F,D,33,PDFEC,2,-888,NA
9/9/2013,2013,F,D,34,BOGR2,6,27,NA
9/9/2013,2013,F,D,34,BOER4,20,16,NA
9/9/2013,2013,F,D,34,CHSES,20,5,NA
9/9/2013,2013,F,D,34,SATR12,6,18,NA
9/9/2013,2013,F,D,34,PDFEC,7,-888,NA
9/9/2013,2013,F,D,34,DIST,0,-888,NA
9/9/2013,2013,F,D,35,BOGR2,25,-999,NA
9/9/2013,2013,F,D,35,BOER4,30,-999,NA
9/9/2013,2013,F,D,35,CHSES,10,-999,NA
9/9/2013,2013,F,D,35,EUEX4,6,-999,NA
9/9/2013,2013,F,D,35,FECES,0,-888,NA
9/9/2013,2013,F,D,35,DIST,0,-888,NA
9/9/2013,2013,F,D,38,BOGR2,55,31,NA
9/9/2013,2013,F,D,38,SATR12,15,35,NA
9/9/2013,2013,F,D,38,CHSES,6,13,NA
9/9/2013,2013,F,D,38,CHSE7,15,13,NA
9/9/2013,2013,F,D,38,EUEX4,4,15,NA
9/9/2013,2013,F,D,38,KAPA,2,13,NA
9/9/2013,2013,F,D,38,DIST,0,-888,NA
9/9/2013,2013,F,D,38,FECES,0,-888,NA
9/9/2013,2013,F,D,39,ARAD,30,32,NA
9/9/2013,2013,F,D,39,ZIGR,10,10,NA
9/9/2013,2013,F,D,39,BOER4,25,16,NA
9/9/2013,2013,F,D,39,EUEX4,4,5,NA
9/9/2013,2013,F,D,39,CHSE7,8,13,NA
9/9/2013,2013,F,D,39,SPORO,1,7,NA
9/9/2013,2013,F,D,39,UDIST,0.1,-888,NA
9/9/2013,2013,F,D,39,PDFEC,1,-888,NA
9/9/2013,2013,F,D,40,BOGR2,25,27,NA
9/9/2013,2013,F,D,40,CHSE7,25,9,NA
9/9/2013,2013,F,D,40,EUEX4,2,13,NA
9/9/2013,2013,F,D,40,DIST,0,-888,NA
9/9/2013,2013,F,D,40,FECES,0,-888,NA
9/9/2013,2013,F,D,41,BOER4,10,12,NA
9/9/2013,2013,F,D,41,ENDE,4,12,NA
9/9/2013,2013,F,D,41,KAPA,40,7,NA
9/9/2013,2013,F,D,41,POOL,10,11,NA
9/9/2013,2013,F,D,41,ERCI,0.1,6,NA
9/9/2013,2013,F,D,41,BOGR2,4,17,NA
9/9/2013,2013,F,D,41,IPCO2,8,3,NA
9/9/2013,2013,F,D,41,CHSES,2,7,NA
9/9/2013,2013,F,D,41,CHSE7,4,6,NA
9/9/2013,2013,F,D,41,DIST,0,-888,NA
9/9/2013,2013,F,D,41,FECES,0,-888,NA
9/9/2013,2013,F,D,42,ENDE,10,13,NA
9/9/2013,2013,F,D,42,SCBR2,8,8,NA
9/9/2013,2013,F,D,42,KAPA,8,7,NA
9/9/2013,2013,F,D,42,CHSES,4,10,NA
9/9/2013,2013,F,D,42,CHSE7,4,6,NA
9/9/2013,2013,F,D,42,BOBA2,2,8,NA
9/9/2013,2013,F,D,42,MUAR2,2,12,NA
9/9/2013,2013,F,D,42,ERCI,1,6,NA
9/9/2013,2013,F,D,42,UDIST,4,-888,NA
9/9/2013,2013,F,D,42,FECES,0,-888,NA
9/9/2013,2013,F,D,43,BOER4,40,21,NA
9/9/2013,2013,F,D,43,CHSES,4,5,NA
9/9/2013,2013,F,D,43,BOGR2,20,35,NA
9/9/2013,2013,F,D,43,EUEX4,4,9,NA
9/9/2013,2013,F,D,43,DIST,0,-888,NA
9/9/2013,2013,F,D,43,FECES,0,-888,NA
9/9/2013,2013,F,D,44,STPA4,2,14,NA
9/9/2013,2013,F,D,44,EUEX4,8,13,NA
9/9/2013,2013,F,D,44,BOER4,15,20,NA
9/9/2013,2013,F,D,44,ALIN,35,13,NA
9/9/2013,2013,F,D,44,CHSES,10,6,NA
9/9/2013,2013,F,D,44,CHSE7,4,7,NA
9/9/2013,2013,F,D,44,DIST,0,-888,NA
9/9/2013,2013,F,D,44,FECES,0,-888,NA
9/9/2013,2013,F,D,47,SPHA,8,23,NA
9/9/2013,2013,F,D,47,BOGR2,10,13,NA
9/9/2013,2013,F,D,47,DAPU7,0.1,2,NA
9/9/2013,2013,F,D,47,CHSE7,2,4,NA
9/9/2013,2013,F,D,47,IPCO2,1,5,NA
9/9/2013,2013,F,D,47,MUAR2,1,6,NA
9/9/2013,2013,F,D,47,ROD,1,-888,NA
9/9/2013,2013,F,D,47,FECES,0,-888,NA
9/9/2013,2013,F,D,48,KAPA,6,5,NA
9/9/2013,2013,F,D,48,CHSES,6,3,NA
9/9/2013,2013,F,D,48,CHSE7,4,4,NA
9/9/2013,2013,F,D,48,BOGR2,0.1,7,NA
9/9/2013,2013,F,D,48,DIST,0,-888,NA
9/9/2013,2013,F,D,48,FECES,0,-888,NA
9/9/2013,2013,F,D,49,CHSES,10,10,NA
9/9/2013,2013,F,D,49,BOER4,90,14,NA
9/9/2013,2013,F,D,49,BOBA2,4,20,NA
9/9/2013,2013,F,D,49,ENDE,2,22,NA
9/9/2013,2013,F,D,49,EUEX4,3,15,NA
9/9/2013,2013,F,D,49,KAPA,4,8,NA
9/9/2013,2013,F,D,49,MUAR2,1,4,NA
9/9/2013,2013,F,D,49,POOL,0.1,3,NA
9/9/2013,2013,F,D,49,IPCO2,4,7,NA
9/9/2013,2013,F,D,49,DIST,0,-888,NA
9/9/2013,2013,F,D,49,FECES,0,-888,NA
9/9/2013,2013,F,D,50,BOER4,50,10,NA
9/9/2013,2013,F,D,50,IPCO2,6,14,NA
9/9/2013,2013,F,D,50,CHSES,4,11,NA
9/9/2013,2013,F,D,50,EUEX4,2,14,NA
9/9/2013,2013,F,D,50,ROD,0.1,-888,NA
9/9/2013,2013,F,D,50,FECES,0,-888,NA
9/9/2013,2013,F,D,51,SCBR2,10,12,NA
9/9/2013,2013,F,D,51,EUEX4,1,4,NA
9/9/2013,2013,F,D,51,CHSE7,4,6,NA
9/9/2013,2013,F,D,51,BOGR2,0.1,12,NA
9/9/2013,2013,F,D,51,BOER4,1,5,NA
9/9/2013,2013,F,D,51,DIST,0,-888,NA
9/9/2013,2013,F,D,51,FECES,0,-888,NA
9/9/2013,2013,F,D,52,KAPA,10,4,NA
9/9/2013,2013,F,D,52,BOGR2,4,8,NA
9/9/2013,2013,F,D,52,EUEX4,3,6,NA
9/9/2013,2013,F,D,52,CHSE7,1,4,NA
9/9/2013,2013,F,D,52,DIST,0,-888,NA
9/9/2013,2013,F,D,52,FECES,0,-888,NA
9/9/2013,2013,F,D,53,BOGR2,10,18,NA
9/9/2013,2013,F,D,53,BOER4,1,10,NA
9/9/2013,2013,F,D,53,EUEX4,2,11,NA
9/9/2013,2013,F,D,53,SATR12,4,17,NA
9/9/2013,2013,F,D,53,CHSE7,4,7,NA
9/9/2013,2013,F,D,53,ANT,1,-888,NA
9/9/2013,2013,F,D,53,FECES,0,-888,NA
9/9/2013,2013,F,D,56,BOER4,45,14,NA
9/9/2013,2013,F,D,56,KAPA,35,14,NA
9/9/2013,2013,F,D,56,EUEX4,8,13,NA
9/9/2013,2013,F,D,56,EVNU,3,10,NA
9/9/2013,2013,F,D,56,CHSE7,6,10,NA
9/9/2013,2013,F,D,56,DIST,0,-888,NA
9/9/2013,2013,F,D,56,RBFEC,2,-888,NA
9/9/2013,2013,F,D,57,BOGR2,35,17,NA
9/9/2013,2013,F,D,57,CHSE7,8,8,NA
9/9/2013,2013,F,D,57,EUEX4,6,11,NA
9/9/2013,2013,F,D,57,BOER4,3,9,NA
9/9/2013,2013,F,D,57,DIST,0,-888,NA
9/9/2013,2013,F,D,57,FECES,0,-888,NA
9/9/2013,2013,F,D,58,BOGR2,10,11,NA
9/9/2013,2013,F,D,58,BOER4,30,14,NA
9/9/2013,2013,F,D,58,CHSES,6,14,NA
9/9/2013,2013,F,D,58,CHSE7,2,8,NA
9/9/2013,2013,F,D,58,DIST,0,-888,NA
9/9/2013,2013,F,D,58,FECES,0,-888,NA
9/9/2013,2013,F,D,59,BOGR2,6,22,NA
9/9/2013,2013,F,D,59,CHSE7,2,8,NA
9/9/2013,2013,F,D,59,KAPA,6,3,NA
9/9/2013,2013,F,D,59,DIST,0,-888,NA
9/9/2013,2013,F,D,59,PDFEC,1,-888,NA
9/9/2013,2013,F,D,60,KAPA,20,2,NA
9/9/2013,2013,F,D,60,BOER4,15,11,NA
9/9/2013,2013,F,D,60,CHSES,15,8,NA
9/9/2013,2013,F,D,60,BOBA2,4,16,NA
9/9/2013,2013,F,D,60,PDOG,75,-888,NA
9/9/2013,2013,F,D,60,FECES,0,-888,NA
9/9/2013,2013,F,D,61,BOER4,2,17,NA
9/9/2013,2013,F,D,61,BOGR2,20,33,NA
9/9/2013,2013,F,D,61,CHSES,6,5,NA
9/9/2013,2013,F,D,61,CHSE7,10,7,NA
9/9/2013,2013,F,D,61,DIST,0,-888,NA
9/9/2013,2013,F,D,61,FECES,0,-888,NA
9/9/2013,2013,F,D,62,GLBI2,8,14,NA
9/9/2013,2013,F,D,62,BREUC2,35,65,NA
9/9/2013,2013,F,D,62,MUAR2,15,16,NA
9/9/2013,2013,F,D,62,BOGR2,15,36,NA
9/9/2013,2013,F,D,62,EUEX4,20,13,NA
9/9/2013,2013,F,D,62,EPTO,4,19,NA
9/9/2013,2013,F,D,62,KAPA,6,6,NA
9/9/2013,2013,F,D,62,DIST,0,-888,NA
9/9/2013,2013,F,D,62,FECES,0,-888,NA
9/9/2013,2013,F,D,62,SPCR,4,45,NA
9/9/2013,2013,F,D,65,ERCI,1,11,NA
9/9/2013,2013,F,D,65,BOGR2,10,33,NA
9/9/2013,2013,F,D,65,EUEX4,8,9,NA
9/9/2013,2013,F,D,65,FECES,0,-888,NA
9/9/2013,2013,F,D,65,DIST,0,-888,NA
9/9/2013,2013,F,D,66,SCBR2,8,11,NA
9/9/2013,2013,F,D,66,BOGR2,10,15,NA
