"year","season","date","site","plot","quad","treatment","Species","obs","cover","height","count","comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
2006,3,"9/20/2006","W",18,2,"P","DANAN",1,0.25,5,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",18,2,"P","DANAN",2,0.05,2,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",18,2,"P","DANAN",3,0.1,5,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",18,2,"P","GUSA2",1,0.25,10,1,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2006,3,"9/20/2006","W",18,2,"P","MAPIP",1,9,29,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",18,2,"P","SOEL",1,0.1,7,1,"HO","Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",19,1,"C","BOER4",1,1.5,16,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,1,"C","BOER4",2,4.5,22,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,1,"C","BOER4",3,4,18,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,1,"C","BOER4",4,0.5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,1,"C","BOER4",5,0.25,6,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,1,"C","BOGR2",1,0.75,16,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,1,"C","BOGR2",2,3,32,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,1,"C","BOGR2",3,5,33,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,1,"C","BOGR2",4,1.5,35,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,1,"C","BOGR2",5,0.5,16,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,1,"C","DANAN",1,0.25,6,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",19,1,"C","DANAN",2,0.1,4,5,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",19,1,"C","EUEX4",1,0.1,9,3,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2006,3,"9/20/2006","W",19,1,"C","MAPIP",1,2,15,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",19,1,"C","MAPIP",2,0.05,2,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",19,1,"C","PLJA",1,2,31,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,1,"C","PLJA",2,1,32,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,1,"C","PLJA",3,0.25,40,2,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,1,"C","SOEL",1,0.5,20,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",19,1,"C","SPFL2",1,4,40,1,NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2006,3,"9/20/2006","W",19,1,"C","SPFL2",2,1.5,25,1,NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2006,3,"9/20/2006","W",19,2,"C","BOER4",1,0.25,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",2,1.5,20,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",3,0.25,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",4,0.75,18,1,"HO","Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",5,7,21,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",6,1,21,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",7,3,25,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOER4",8,0.5,22,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",19,2,"C","BOGR2",1,1,26,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,2,"C","BOGR2",2,0.5,18,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,2,"C","BOGR2",3,0.25,17,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",19,2,"C","CHSES",1,0.1,8,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",19,2,"C","CHSES",2,0.05,3,3,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",19,2,"C","HODR",1,1.5,9,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",19,2,"C","HODR",2,0.75,8,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",19,2,"C","HODR",3,1,9,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",19,2,"C","HODR",4,0.5,7,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",19,2,"C","LIPU4",1,0.05,3,1,NA,"Plantae","Linaceae","Linum","puberulum"
2006,3,"9/20/2006","W",19,2,"C","MAPIP",1,2,17,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",19,2,"C","PLJA",1,5,44,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,2,"C","PLJA",2,1,28,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,2,"C","PLJA",3,1.5,35,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,2,"C","PLJA",4,0.25,29,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",19,2,"C","SOEL",1,2.5,33,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",19,2,"C","SPHA",1,2,27,1,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2006,3,"9/20/2006","W",19,2,"C","SPHA",2,0.1,3,1,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2006,3,"9/20/2006","W",19,2,"C","SPPO6",1,0.05,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",1,13,22,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",2,7.5,23,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",3,4,14,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",4,1,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",5,0.5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",6,3.5,17,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",7,0.5,6,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","BOER4",8,0.25,7,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,1,"PN","CHER2",1,0.25,8,1,"HO","Plantae","Asteraceae","Chaetopappa","ericoides"
2006,3,"9/20/2006","W",20,1,"PN","CHSES",1,0.25,6,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",20,1,"PN","CHSES",2,0.05,3,3,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",20,1,"PN","EUEX4",1,0.05,7,1,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2006,3,"9/20/2006","W",20,1,"PN","MAPIP",1,0.1,3,1,"HO","Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",20,1,"PN","NAHI",1,0.01,1,1,NA,"Plantae","Hydrophyllaceae","Nama","hispidum"
2006,3,"9/20/2006","W",20,1,"PN","SOEL",1,0.25,23,1,"HO","Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",20,1,"PN","SOEL",2,1,29,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",1,0.5,12,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",2,0.75,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",3,3,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",4,4,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",5,0.25,10,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOER4",6,0.1,4,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",1,7,29,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",2,1.5,23,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",3,4,25,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",4,1,24,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",5,0.5,19,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","BOGR2",6,0.25,16,4,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",20,2,"PN","CHER2",1,0.25,8,1,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2006,3,"9/20/2006","W",20,2,"PN","CHSES",1,0.1,5,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",20,2,"PN","CRCR3",1,0.01,1,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2006,3,"9/20/2006","W",20,2,"PN","DABR",1,0.5,10,1,NA,"Plantae","Fabaceae","Dalea","brachystachya"
2006,3,"9/20/2006","W",20,2,"PN","ECIN2",1,0.1,3,1,NA,"Plantae","Cactaceae","Ecinomastus","intertextus"
2006,3,"9/20/2006","W",20,2,"PN","GUSA2",1,1.5,19,1,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2006,3,"9/20/2006","W",20,2,"PN","HODR",1,0.5,7,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",20,2,"PN","MAPIP",1,0.5,7,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",20,2,"PN","MAPIP",2,0.75,15,1,"HO","Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",20,2,"PN","SOEL",1,1.5,29,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",20,2,"PN","SOEL",2,0.25,13,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",20,2,"PN","SPPO6",1,0.05,1,2,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2006,3,"9/20/2006","W",21,1,"PN","BOER4",1,4.5,20,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,1,"PN","BOER4",2,0.25,6,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",1,2,13,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",2,1,14,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",3,0.75,13,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",4,0.5,13,12,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",5,0.25,11,6,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",6,0.1,6,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","BOGR2",7,0.05,3,7,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",21,1,"PN","EUEX4",1,0.1,4,2,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2006,3,"9/20/2006","W",21,1,"PN","GUSA2",1,2,24,1,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2006,3,"9/20/2006","W",21,1,"PN","GUSA2",2,0.5,8,1,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2006,3,"9/20/2006","W",21,1,"PN","GUSA2",3,0.25,3,1,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2006,3,"9/20/2006","W",21,1,"PN","HODR",1,0.1,3,1,NA,"Plantae","Fabaceae","Hoffmannseggia","drepanocarpa"
2006,3,"9/20/2006","W",21,1,"PN","PLJA",1,0.5,17,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",21,1,"PN","PLJA",2,1,24,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",21,1,"PN","PLJA",3,1.5,30,1,"HO","Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",21,1,"PN","SPCR",1,2,16,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",1,13,24,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",2,12,25,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",3,1,23,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",4,10,24,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",5,1.5,19,1,"HO","Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",6,0.5,10,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","BOER4",7,0.25,7,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",21,2,"PN","CHSE7",1,0.05,2,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2006,3,"9/20/2006","W",21,2,"PN","DANAN",1,0.05,2,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",21,2,"PN","EUEX4",1,0.25,11,1,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2006,3,"9/20/2006","W",21,2,"PN","EUEX4",2,0.1,5,1,NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2006,3,"9/20/2006","W",21,2,"PN","HYFIC",1,0.05,2,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2006,3,"9/20/2006","W",21,2,"PN","MAPIP",1,3.5,20,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",21,2,"PN","NAHI",1,0.01,1,2,NA,"Plantae","Hydrophyllaceae","Nama","hispidum"
2006,3,"9/20/2006","W",21,2,"PN","PLJA",1,2,31,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",21,2,"PN","PLJA",2,1,29,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",21,2,"PN","SOEL",1,0.25,5,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",21,2,"PN","SPCR",1,1.5,19,1,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2006,3,"9/20/2006","W",22,1,"P","BOER4",1,5,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",2,0.75,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",3,2.5,16,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",4,3.5,12,1,"HO","Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",5,7,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",6,3.5,17,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",7,0.1,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",8,3.5,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",9,0.25,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",10,0.1,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",11,0.5,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","BOER4",12,0.05,7,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,1,"P","DANAN",1,0.25,5,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",22,1,"P","DANAN",2,0.1,4,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",22,1,"P","MAPIP",1,1,16,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",22,1,"P","SPPO6",1,0.01,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2006,3,"9/20/2006","W",22,2,"P","BOER4",1,3.5,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",2,11,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",3,2,13,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",4,7,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",5,11,18,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",6,4,18,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",7,3,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",8,0.1,9,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",9,0.05,4,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","BOER4",10,0.25,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",22,2,"P","DANAN",1,0.1,4,4,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",22,2,"P","DANAN",2,0.25,4,2,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",22,2,"P","MAPIP",1,3,27,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",22,2,"P","MAPIP",2,1,18,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",22,2,"P","MAPIP",3,0.25,15,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",22,2,"P","MAPIP",4,0.5,13,1,"HO","Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",22,2,"P","SOEL",1,0.75,27,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",22,2,"P","SOEL",2,0.25,23,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",23,1,"T","ARPU9",1,0.5,20,1,NA,"Plantae","Poaceae","Aristida","purpurea"
2006,3,"9/20/2006","W",23,1,"T","BOER4",1,0.25,11,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",2,1,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",3,1.5,16,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",4,0.5,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",5,3.5,11,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",6,2.5,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",7,11,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOER4",8,7,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",1,5,17,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",2,2,18,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",3,0.5,11,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",4,0.25,10,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",5,1.5,17,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","BOGR2",6,0.75,14,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2006,3,"9/20/2006","W",23,1,"T","CHSE7",1,0.1,1,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
2006,3,"9/20/2006","W",23,1,"T","CHSES",1,0.05,7,1,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2006,3,"9/20/2006","W",23,1,"T","DANAN",1,3.5,16,1,"PLANT IS GREY","Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,1,"T","DANAN",2,0.1,3,3,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,1,"T","DANAN",3,0.1,5,2,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,1,"T","DANAN",4,0.25,4,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,1,"T","DANAN",5,0.05,2,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,1,"T","MAPIP",1,0.5,18,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",23,1,"T","PLJA",1,0.1,15,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2006,3,"9/20/2006","W",23,1,"T","SOEL",1,0.5,18,1,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2006,3,"9/20/2006","W",23,1,"T","SPPO6",1,0.01,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2006,3,"9/20/2006","W",23,2,"T","BOER4",1,13,17,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",2,0.75,15,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",3,2,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",4,0.25,11,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",5,0.75,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",6,0.5,13,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",7,0.1,12,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",8,1,14,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","BOER4",9,3,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",23,2,"T","DANAN",1,0.1,6,3,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,2,"T","DANAN",2,0.05,3,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,2,"T","DANAN",3,0.25,4,1,NA,"Plantae","Fabaceae","Dalea","nana"
2006,3,"9/20/2006","W",23,2,"T","MAPIP",1,1.5,18,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2006,3,"9/20/2006","W",23,2,"T","PSTAT",1,0.01,1,1,NA,"Plantae","Asteraceae","Psilostrophe","tagetina"
2006,3,"9/20/2006","W",23,2,"T","SPPO6",1,0.01,1,2,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2006,3,"9/20/2006","W",24,1,"C","BOER4",1,11,17,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",24,1,"C","BOER4",2,3,18,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",24,1,"C","BOER4",3,1,14,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2006,3,"9/20/2006","W",24,1,"C","BOER4",4,1.5,12,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
