"Date","Location","Lure","North","West","Notes","species_code","count","Taxa_genus","Taxa_species","Taxa_family"
"2011-06-21","5","Ethanol","64.72714","-148.29547","","Trypodendron.spp","3","Trypodendron","spp","NA"
"2011-06-21","5","Woodborer","64.72714","-148.29547","","Trypodendron.spp","1","Trypodendron","spp","NA"
"2011-06-21","5","Spruce Beetle","64.72714","-148.29547","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","5","Ips","64.72714","-148.29547","","Trypodendron.spp","18","Trypodendron","spp","NA"
"2011-06-21","4","Woodborer","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","4","Spruce Beetle","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","4","Ethanol","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","3","Ips","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","3","Spruce Beetle","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","3","Woodborer","64.72714","-148.31812","","Trypodendron.spp","1","Trypodendron","spp","NA"
"2011-06-21","4","Ips","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2011-06-21","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2011-06-21","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2012-07-02","1","Woodborer","64.72714","-148.28554","1 Pissoides","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","1","Ips","64.72714","-148.28554","1 Thanasium","Trypodendron.spp","1","Trypodendron","spp","NA"
"2012-07-02","1","Spruce Beetle","64.72714","-148.28554","1 Thanasium","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","1","Ethanol","64.72714","-148.28554","1 Dicerca","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","2","Spruce Beetle","64.72714","-148.31544","2 Thanasium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","2","Alpha Pinene and Ethanol","64.72714","-148.31544","1 Pissoides","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","2","Ips","64.72714","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","2","Ethanol","64.72714","-148.31544","","Trypodendron.spp","4","Trypodendron","spp","NA"
"2012-07-02","2","Woodborer","64.72714","-148.31544","9 Thanasium","Trypodendron.spp","1","Trypodendron","spp","NA"
"2012-07-02","3","Ethanol","64.72714","-148.31812","1 Judolia","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","3","Ips","64.72714","-148.31812","","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","4","Spruce Beetle","64.75367","-148.2997","22 Thanasium","Trypodendron.spp","","Trypodendron","spp","NA"
"2012-07-02","4","Alpha Pinene and Ethanol","64.75367","-148.2997","19 Pissoides, 1 Thanasium","Trypodendron.spp","1430","Trypodendron","spp","NA"
"2012-07-02","4","Ethanol","64.75367","-148.2997","1 Thanasium","Trypodendron.spp","1616","Trypodendron","spp","NA"
"2012-07-02","4","Ips","64.75367","-148.2997","1 Thanasium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","4","Woodborer","64.75367","-148.2997","2 Pissoides","Trypodendron.spp","279","Trypodendron","spp","NA"
"2012-07-02","5","Ethanol","64.801769","-147.80209","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-07-02","5","Ips","64.801769","-147.80209","2 Thanasium, 1 Dicerca, ","Trypodendron.spp","","Trypodendron","spp","NA"
"2012-07-02","5","Woodborer","64.801769","-147.80209","12 Thanasium, 2 Pissoides","Trypodendron.spp","10","Trypodendron","spp","NA"
"2012-07-02","5","Alpha Pinene and Ethanol","64.801769","-147.80209","2 Thanasium","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-07-02","5","Spruce Beetle","64.801769","-147.80209","14 Thanasium, 1 Neospondylis","Trypodendron.spp","2","Trypodendron","spp","NA"
"2012-08-09","1","Ethanol","64.72714","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","1","Ips","64.72714","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","1","Woodborer","64.72714","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","1","Spruce Beetle","64.72714","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","2","Ethanol","64.72714","-148.31544","Tetropium","Trypodendron.spp","1","Trypodendron","spp","NA"
"2012-08-09","2","Woodborer","64.72714","-148.31544","Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","2","Spruce Beetle","64.72714","-148.31544","Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","2","Ips","64.72714","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2012-08-09","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2012-08-09","3","Ips","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","3","Woodborer","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2012-08-09","3","Spruce Beetle","64.72714","-148.31812","Not counted samples damaged prior to collection","Trypodendron.spp","N/A","Trypodendron","spp","NA"
"2012-08-09","4","Spruce Beetle","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","4","Ips","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","4","Ethanol","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","4","Woodborer","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","5","Ips","64.801769","-147.80209","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","5","Ethanol","64.801769","-147.80209","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","5","Spruce Beetle","64.801769","-147.80209","Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","5","Woodborer","64.801769","-147.80209","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2012-08-09","5","Alpha Pinene and Ethanol","64.801769","-147.80209","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","1","Ethanol","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","1","Woodborer","64.69594","-148.28554","5 Neoclytus","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","1","Alpha Pinene and Ethanol","64.69594","-148.28554","2 Tetropium, 1 Gonotropis dorsalis","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","1","Ips","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","1","Spruce Beetle","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","1","Ethanol","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","1","Alpha Pinene and Ethanol","64.69594","-148.28554","1 Tetropium","Trypodendron.spp","2","Trypodendron","spp","NA"
"2013-08-13","1","Woodborer","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","1","Ips","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","1","Spruce Beetle","64.69594","-148.28554","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","2","Spruce Beetle","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","2","ips","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","2","Ethanol","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","2","Woodborer","64.70825","-148.31544","7 Tetropium, 1 Phymatodes","Trypodendron.spp","10","Trypodendron","spp","NA"
"2013-06-25","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Trypodendron.spp","9","Trypodendron","spp","NA"
"2013-08-13","2","Ethanol","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","2","Alpha Pinene and Ethanol","64.70825","-148.31544","1 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","2","Ips","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","2","Woodborer","64.70825","-148.31544","","Trypodendron.spp","1","Trypodendron","spp","NA"
"2013-08-13","2","Spruce Beetle","64.70825","-148.31544","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","3","Alpha Pinene and Ethanol","64.72714","-148.31812","2 Phymatodes spp.","Trypodendron.spp","2","Trypodendron","spp","NA"
"2013-06-25","3","Ethanol","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","3","Ips","64.72714","-148.31812","1 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","3","Woodborer","64.72714","-148.31812","40 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","3","Spruce Beetle","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","3","Alpha Pinene and Ethanol","64.72714","-148.31812","1 Pityogenes, 4 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","3","Ethanol","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","3","Ips","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","3","Woodborer","64.72714","-148.31812","3 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","3","Spruce Beetle","64.72714","-148.31812","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","4","Alpha Pinene and Ethanol","64.75367","-148.2997","12 Tetropium, 1 Gonotropis dorsalis","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","4","Ips","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","4","Woodborer","64.75367","-148.2997","3 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","4","Spruce Beetle","64.75367","-148.2997","1 Neocyltus, 2 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","4","Ethanol","64.75367","-148.2997","7 Gonotropis dorsalis","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","4","Alpha Pinene and Ethanol","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","4","Spruce Beetle","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","4","Ips","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","4","Ethanol","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","4","Woodborer","64.75367","-148.2997","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","5","Ips","64.76624","-148.29547","1Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","5","Woodborer","64.76624","-148.29547","16 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","5","Spruce Beetle","64.76624","-148.29547","2 Tetropium ","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","5","Ethanol","64.76624","-148.29547","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-06-25","5","Alpha Pinene and Ethanol","64.76624","-148.29547","30 Tetropium, 10 Phymatodes","Trypodendron.spp","8","Trypodendron","spp","NA"
"2013-08-13","5","Woodborer","64.76624","-148.29547","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","5","Ips","64.76624","-148.29547","1Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","5","Ethanol","64.76624","-148.29547","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","5","Alpha Pinene and Ethanol","64.76624","-148.29547","4 Tetropium","Trypodendron.spp","0","Trypodendron","spp","NA"
"2013-08-13","5","Spruce Beetle","64.76624","-148.29547","","Trypodendron.spp","0","Trypodendron","spp","NA"
"2010-09-09","1","","64.69594","-148.28554","","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2010-09-09","2","","64.70825","-148.31544","","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2010-09-09","3","","64.72714","-148.31812","","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2010-09-09","4","","64.75367","-148.2997","","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2010-09-09","5","","64.76624","-148.29547","","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2011-08-16","1","Woodborer","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","1","Ethanol","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","1","Spruce Beetle","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","1","Ips","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","1","Alpha Pinene and Ethanol","64.69594","-148.28554","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2011-08-16","2","Spruce Beetle","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","2","Ips","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","2","Ethanol","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","2","Woodborer","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","3","Ips","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","3","Woodborer","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","3","Spruce Beetle","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","3","Ethanol","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2011-08-16","4","Ips","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","4","Woodborer","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","4","Spruce Beetle","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","4","Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","5","Alpha Pinene and Ethanol","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","5","Woodborer","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","5","Ips","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","5","Ethanol","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-08-16","5","Spruce Beetle","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","1","Woodborer","64.72714","-148.28554","","Dryocetes.spp","3","Dryocetes","spp","NA"
"2011-06-21","1","Spruce Beetle","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","1","Ethanol","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","1","Ips","64.72714","-148.28554","","Dryocetes.spp","5","Dryocetes","spp","NA"
"2011-06-21","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Dryocetes.spp","4","Dryocetes","spp","NA"
"2011-06-21","2","Ips","64.72714","-148.31544","","Dryocetes.spp","9","Dryocetes","spp","NA"
"2011-06-21","2","Spruce Beetle","64.72714","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","2","Ethanol","64.72714","-148.31544","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2011-06-21","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2011-06-21","2","Woodborer","64.72714","-148.31544","","Dryocetes.spp","5","Dryocetes","spp","NA"
"2011-06-21","5","Alpha Pinene and Ethanol","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","5","Ethanol","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","5","Woodborer","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","5","Spruce Beetle","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","5","Ips","64.72714","-148.29547","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","4","Woodborer","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","4","Spruce Beetle","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","4","Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","3","Ips","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","3","Spruce Beetle","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","3","Woodborer","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","4","Ips","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2011-06-21","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2011-06-21","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2012-07-02","1","Woodborer","64.72714","-148.28554","1 Pissoides","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","1","Ips","64.72714","-148.28554","1 Thanasium","Dryocetes.spp","1","Dryocetes","spp","NA"
"2012-07-02","1","Spruce Beetle","64.72714","-148.28554","1 Thanasium","Dryocetes.spp","17","Dryocetes","spp","NA"
"2012-07-02","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","1","Ethanol","64.72714","-148.28554","1 Dicerca","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","2","Spruce Beetle","64.72714","-148.31544","2 Thanasium","Dryocetes.spp","14","Dryocetes","spp","NA"
"2012-07-02","2","Alpha Pinene and Ethanol","64.72714","-148.31544","1 Pissoides","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","2","Ips","64.72714","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","2","Ethanol","64.72714","-148.31544","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2012-07-02","2","Woodborer","64.72714","-148.31544","9 Thanasium","Dryocetes.spp","2","Dryocetes","spp","NA"
"2012-07-02","3","Ethanol","64.72714","-148.31812","1 Judolia","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","3","Ips","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","4","Spruce Beetle","64.75367","-148.2997","22 Thanasium","Dryocetes.spp","20","Dryocetes","spp","NA"
"2012-07-02","4","Alpha Pinene and Ethanol","64.75367","-148.2997","19 Pissoides, 1 Thanasium","Dryocetes.spp","1","Dryocetes","spp","NA"
"2012-07-02","4","Ethanol","64.75367","-148.2997","1 Thanasium","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","4","Ips","64.75367","-148.2997","1 Thanasium","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","4","Woodborer","64.75367","-148.2997","2 Pissoides","Dryocetes.spp","1","Dryocetes","spp","NA"
"2012-07-02","5","Ethanol","64.801769","-147.80209","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-07-02","5","Ips","64.801769","-147.80209","2 Thanasium, 1 Dicerca, ","Dryocetes.spp","","Dryocetes","spp","NA"
"2012-07-02","5","Woodborer","64.801769","-147.80209","12 Thanasium, 2 Pissoides","Dryocetes.spp","11","Dryocetes","spp","NA"
"2012-07-02","5","Alpha Pinene and Ethanol","64.801769","-147.80209","2 Thanasium","Dryocetes.spp","1","Dryocetes","spp","NA"
"2012-07-02","5","Spruce Beetle","64.801769","-147.80209","14 Thanasium, 1 Neospondylis","Dryocetes.spp","51","Dryocetes","spp","NA"
"2012-08-09","1","Ethanol","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","1","Alpha Pinene and Ethanol","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","1","Ips","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","1","Woodborer","64.72714","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","1","Spruce Beetle","64.72714","-148.28554","","Dryocetes.spp","170","Dryocetes","spp","NA"
"2012-08-09","2","Ethanol","64.72714","-148.31544","Tetropium","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","2","Woodborer","64.72714","-148.31544","Tetropium","Dryocetes.spp","2","Dryocetes","spp","NA"
"2012-08-09","2","Alpha Pinene and Ethanol","64.72714","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","2","Spruce Beetle","64.72714","-148.31544","Tetropium","Dryocetes.spp","92","Dryocetes","spp","NA"
"2012-08-09","2","Ips","64.72714","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","3","Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2012-08-09","3","Alpha Pinene and Ethanol","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2012-08-09","3","Ips","64.72714","-148.31812","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","3","Woodborer","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2012-08-09","3","Spruce Beetle","64.72714","-148.31812","Not counted samples damaged prior to collection","Dryocetes.spp","N/A","Dryocetes","spp","NA"
"2012-08-09","4","Spruce Beetle","64.72714","-148.2997","","Dryocetes.spp","39","Dryocetes","spp","NA"
"2012-08-09","4","Ips","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","4","Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","4","Woodborer","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","4","Alpha Pinene and Ethanol","64.72714","-148.2997","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","5","Ips","64.801769","-147.80209","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","5","Ethanol","64.801769","-147.80209","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","5","Spruce Beetle","64.801769","-147.80209","Tetropium","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","5","Woodborer","64.801769","-147.80209","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2012-08-09","5","Alpha Pinene and Ethanol","64.801769","-147.80209","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2013-06-25","1","Ethanol","64.69594","-148.28554","","Dryocetes.spp","1","Dryocetes","spp","NA"
"2013-06-25","1","Woodborer","64.69594","-148.28554","5 Neoclytus","Dryocetes.spp","5","Dryocetes","spp","NA"
"2013-06-25","1","Alpha Pinene and Ethanol","64.69594","-148.28554","2 Tetropium, 1 Gonotropis dorsalis","Dryocetes.spp","9","Dryocetes","spp","NA"
"2013-06-25","1","Ips","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-06-25","1","Spruce Beetle","64.69594","-148.28554","","Dryocetes.spp","22","Dryocetes","spp","NA"
"2013-08-13","1","Ethanol","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","1","Alpha Pinene and Ethanol","64.69594","-148.28554","1 Tetropium","Dryocetes.spp","6","Dryocetes","spp","NA"
"2013-08-13","1","Woodborer","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","1","Ips","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","1","Spruce Beetle","64.69594","-148.28554","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-06-25","2","Spruce Beetle","64.70825","-148.31544","","Dryocetes.spp","16","Dryocetes","spp","NA"
"2013-06-25","2","ips","64.70825","-148.31544","","Dryocetes.spp","4","Dryocetes","spp","NA"
"2013-06-25","2","Ethanol","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-06-25","2","Woodborer","64.70825","-148.31544","7 Tetropium, 1 Phymatodes","Dryocetes.spp","7","Dryocetes","spp","NA"
"2013-06-25","2","Alpha Pinene and Ethanol","64.70825","-148.31544","","Dryocetes.spp","7","Dryocetes","spp","NA"
"2013-08-13","2","Ethanol","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","2","Alpha Pinene and Ethanol","64.70825","-148.31544","1 Tetropium","Dryocetes.spp","3","Dryocetes","spp","NA"
"2013-08-13","2","Ips","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","2","Woodborer","64.70825","-148.31544","","Dryocetes.spp","0","Dryocetes","spp","NA"
"2013-08-13","2","Spruce Beetle","64.70825","-148.31544","","Dryocetes.spp","54","Dryocetes","spp","NA"
"2013-06-25","3","Alpha Pinene and Ethanol","64.72714","-148.31812","2 Phymatodes spp.","Dryocetes.spp","2","Dryocetes","spp","NA"
