"year","season","date","site","plot","quad","treatment","Species","obs","cover","height","count","comment","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
2004,1,"3/8/2004",FALSE,15,2,"C","BOER4",1,0.1,2,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,15,2,"C","BOER4",2,0.05,1,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,15,2,"C","CRCR3",1,0.01,1,13,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,15,2,"C","CRCR3",2,0.05,1,4,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,15,2,"C","CRCR3",3,0.1,2,2,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,15,2,"C","MEMU3",1,0.05,1,1,NA,"Plantae","Loasaceae","Mentzelia","multiflora"
2004,1,"3/8/2004",FALSE,15,2,"C","OECA10",1,0.05,1,2,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,2,"C","OECA10",2,0.1,1,6,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,2,"C","OECA10",3,0.25,1,3,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,2,"C","OECA10",4,0.05,1,3,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,3,"C","ASMIM",1,0.05,1,6,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,15,3,"C","ASMIM",2,0.1,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,15,3,"C","BOER4",1,0.5,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,15,3,"C","CRCR3",1,0.01,1,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,15,3,"C","CRCR3",2,0.05,1,2,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,15,3,"C","HYFIC",1,0.1,1,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2004,1,"3/8/2004",FALSE,15,3,"C","OECA10",1,0.5,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,3,"C","OECA10",2,0.25,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,3,"C","OECA10",3,0.05,1,3,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,3,"C","OECA10",4,0.01,1,6,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,15,3,"C","PLJA",1,0.25,1,8,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,3,"C","PLJA",2,0.1,1,25,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,3,"C","PLJA",3,0.05,1,7,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,4,"C","ASMIM",1,0.1,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,15,4,"C","ASMIM",2,0.05,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,15,4,"C","BOGR2",1,0.1,2,5,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,15,4,"C","BOGR2",2,0.25,2,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,15,4,"C","BOGR2",3,0.05,1,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,15,4,"C","HYFIC",1,0.1,2,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2004,1,"3/8/2004",FALSE,15,4,"C","PLJA",1,0.25,1,3,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,4,"C","PLJA",2,0.1,1,33,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,4,"C","PLJA",3,0.05,1,2,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,15,4,"C","TOAN",1,0.05,1,3,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,15,4,"C","YUGL",1,0.25,5,1,NA,"Plantae","Agavaceae","Yucca","glauca"
2004,1,"3/8/2004",FALSE,16,1,"F","BOER4",1,0.05,2,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,1,"F","BOER4",2,0.01,1,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,1,"F","BOGR2",1,0.25,1,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,1,"F","BOGR2",2,0.1,1,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,1,"F","BOGR2",3,0.05,1,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,1,"F","CRCR3",1,0.05,2,22,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,1,"F","CRCR3",2,0.1,3,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,1,"F","CRCR3",3,0.01,1,42,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,1,"F","PLJA",1,0.5,1,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,1,"F","PLJA",2,0.25,1,2,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,1,"F","PLJA",3,0.1,1,3,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,1,"F","PLJA",4,0.05,1,3,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,2,"F","ASMIM",1,0.05,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,16,2,"F","ASMIM",2,0.01,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,16,2,"F","BOER4",1,0.1,2,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,2,"F","BOER4",2,0.05,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,2,"F","BOER4",3,0.25,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,2,"F","OECA10",1,0.05,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,16,3,"F","BOER4",1,0.05,2,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,3,"F","BOER4",1,0.05,1,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,3,"F","BOGR2",1,0.75,2,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,3,"F","BOGR2",2,0.25,1,3,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,3,"F","BOGR2",3,0.1,1,2,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,16,3,"F","CRCR3",1,0.01,1,52,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,3,"F","CRCR3",1,0.01,2,22,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,3,"F","CRCR3",2,0.1,3,4,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,3,"F","CRCR3",2,0.05,2,8,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,3,"F","CRCR3",3,0.05,2,9,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,3,"F","DEPI",1,0.01,2,11,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,16,3,"F","DEPI",1,0.05,3,2,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,16,3,"F","DEPI",2,0.05,4,3,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,16,3,"F","DEPI",2,0.01,3,7,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,16,3,"F","HYFIC",1,0.01,1,1,NA,"Plantae","Asteraceae","Hymenopappus","filifolius"
2004,1,"3/8/2004",FALSE,16,3,"F","OECA10",1,0.1,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,16,3,"F","PLJA",1,0.25,1,3,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,3,"F","PLJA",2,0.05,1,1,NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2004,1,"3/8/2004",FALSE,16,3,"F","SPCR",1,0.05,2,1,"WAS_SPCR","Plantae","Poaceae","Sporobolus","cryptandrus"
2004,1,"3/8/2004",FALSE,16,3,"F","SPPO6",1,0.1,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,16,3,"F","TOAN",1,0.01,1,2,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,16,3,"F","TOAN",2,0.05,1,1,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,16,4,"F","BOER4",1,0.25,1,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,4,"F","BOER4",2,0.1,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,4,"F","BOER4",3,0.05,1,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,4,"F","BOER4",4,0.01,1,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,16,4,"F","CRCR3",1,0.01,1,43,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,4,"F","CRCR3",2,0.05,2,9,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,4,"F","CRCR3",3,0.1,4,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,16,4,"F","DEPI",1,0.01,3,6,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,16,4,"F","SPPO6",1,0.05,2,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,16,4,"F","TOAN",1,0.01,1,2,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,17,1,"F","ASMIM",1,0.05,1,7,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,17,1,"F","ASMIM",2,0.25,1,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,17,1,"F","BOER4",1,0.25,4,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,1,"F","BOER4",2,0.05,2,6,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,1,"F","CRCR3",1,0.25,2,4,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,1,"F","CRCR3",2,0.1,2,6,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,1,"F","CRCR3",3,0.05,1,19,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,1,"F","CRCR3",4,0.01,1,40,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,1,"F","CYACF",1,0.25,1,1,NA,"Plantae","Apiaceae","Cymopterus","acaulis"
2004,1,"3/8/2004",FALSE,17,1,"F","DEPI",1,0.01,1,4,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,17,1,"F","DIWI2",1,0.05,2,1,"DIWI2?","Plantae","Brassicaceae","Dimorphocarpa","wislizeni"
2004,1,"3/8/2004",FALSE,17,1,"F","MAPIP",1,0.01,1,1,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2004,1,"3/8/2004",FALSE,17,1,"F","OECA10",1,0.1,1,3,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,17,2,"F","ASMIM",1,0.05,1,3,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,17,2,"F","BOER4",1,0.1,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,2,"F","BOER4",2,0.05,1,9,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,2,"F","CRCR3",1,0.01,1,35,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,2,"F","CRCR3",2,0.05,1,19,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,2,"F","CRCR3",3,0.1,2,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,2,"F","DEPI",1,0.01,1,2,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,17,2,"F","DIWI2",1,0.05,1,1,NA,"Plantae","Brassicaceae","Dimorphocarpa","wislizeni"
2004,1,"3/8/2004",FALSE,17,2,"F","MUAR2",1,0.1,1,3,NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
2004,1,"3/8/2004",FALSE,17,2,"F","MUAR2",2,0.05,1,7,NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
2004,1,"3/8/2004",FALSE,17,2,"F","MUAR2",3,0.01,1,3,NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
2004,1,"3/8/2004",FALSE,17,2,"F","SPCR",1,0.1,1,2,"WAS_SPCR","Plantae","Poaceae","Sporobolus","cryptandrus"
2004,1,"3/8/2004",FALSE,17,2,"F","SPPO6",1,0.5,4,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,17,2,"F","SPPO6",2,0.05,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,17,2,"F","TOAN",1,0.01,1,2,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,17,3,"F","ASMIM",1,0.05,1,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,17,3,"F","BOER4",1,0.25,2,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,3,"F","BOER4",2,0.1,2,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,3,"F","BOER4",3,0.05,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,3,"F","BOER4",4,0.01,1,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,3,"F","CRCR3",1,0.05,1,34,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,3,"F","CRCR3",2,0.1,2,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,3,"F","CRCR3",3,0.01,1,73,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,3,"F","DEPI",1,0.01,2,2,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,17,3,"F","OECA10",1,0.05,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,17,3,"F","SPFL2",1,0.05,1,2,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,17,3,"F","SPPO6",1,0.05,2,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,17,4,"F","ASMIM",1,0.05,1,3,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,17,4,"F","BOER4",1,0.25,3,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,4,"F","BOER4",2,0.1,3,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,4,"F","BOER4",3,0.05,2,14,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,4,"F","BOER4",4,0.01,2,11,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,17,4,"F","CRCR3",1,0.1,1,4,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,4,"F","CRCR3",2,0.05,1,17,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,4,"F","CRCR3",3,0.01,1,75,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,17,4,"F","CYACF",1,0.05,1,2,NA,"Plantae","Apiaceae","Cymopterus","acaulis"
2004,1,"3/8/2004",FALSE,17,4,"F","DEPI",1,0.01,1,6,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,17,4,"F","DEPI",2,0.05,2,2,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,17,4,"F","OECA10",1,0.25,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,17,4,"F","OECA10",2,0.5,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,17,4,"F","OECA10",3,0.1,1,1,NA,"Plantae","Onagraceae","Oenothera","caespitosa"
2004,1,"3/8/2004",FALSE,17,4,"F","SPFL2",1,0.75,2,1,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,17,4,"F","SPPO6",1,0.01,1,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,18,1,"C","ASMIM",1,0.1,1,3,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,1,"C","ASMIM",2,0.05,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,1,"C","ASMIM",3,0.01,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,1,"C","BOER4",1,0.1,2,3,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,1,"C","BOER4",2,0.05,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,1,"C","BOGR2",1,0.25,1,1,NA,"Plantae","Poaceae","Bouteloua","gracilis"
2004,1,"3/8/2004",FALSE,18,1,"C","CRCR3",1,0.01,1,25,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,1,"C","CRCR3",2,0.05,2,15,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,1,"C","DEPI",1,0.01,2,3,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,18,1,"C","SPPO6",1,0.05,2,2,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,18,2,"C","ASMIM",1,0.1,2,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,2,"C","ASMIM",2,0.05,1,3,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,2,"C","BOER4",1,0.25,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,2,"C","BOER4",2,0.01,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,2,"C","BOER4",3,0.1,2,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,2,"C","CRCR3",1,0.01,1,24,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,2,"C","CRCR3",2,0.05,2,10,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,2,"C","CRCR3",3,0.1,2,2,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,2,"C","DEPI",1,0.01,2,3,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,18,2,"C","SPFL2",1,0.05,1,1,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,18,3,"C","ASMIM",1,0.1,1,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,3,"C","ASMIM",2,0.05,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,3,"C","BOER4",1,0.25,3,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,3,"C","BOER4",2,0.05,1,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,3,"C","CRCR3",1,0.1,2,3,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,3,"C","CRCR3",2,0.05,1,23,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,3,"C","CRCR3",3,0.01,1,21,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,3,"C","SPPO6",1,0.05,2,1,NA,"Plantae","Malvaceae","Sphaeralcea","polychroma"
2004,1,"3/8/2004",FALSE,18,4,"C","ASMIM",1,0.1,2,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,4,"C","ASMIM",2,0.05,1,1,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,18,4,"C","BOER4",1,0.01,1,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,18,4,"C","CRCR3",1,0.05,1,29,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,4,"C","CRCR3",2,0.01,1,19,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,18,4,"C","CYACF",1,0.05,1,1,NA,"Plantae","Apiaceae","Cymopterus","acaulis"
2004,1,"3/8/2004",FALSE,18,4,"C","DEPI",1,0.01,2,3,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,18,4,"C","SPFL2",1,0.05,1,2,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,19,1,"F","BOER4",1,0.1,1,5,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,1,"F","BOER4",2,0.05,1,1,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,1,"F","CRCR3",1,0.1,3,2,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,19,1,"F","CRCR3",2,0.05,2,6,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,19,1,"F","CRCR3",3,0.01,1,23,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,19,1,"F","DEPI",1,0.01,2,2,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,19,1,"F","DEPI",2,0.05,3,1,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
2004,1,"3/8/2004",FALSE,19,1,"F","SPFL2",1,0.05,1,4,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,19,1,"F","TOAN",1,0.01,1,1,NA,"Plantae","Asteraceae","Townsendia","annua"
2004,1,"3/8/2004",FALSE,19,2,"F","ASMIM",1,0.1,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,19,2,"F","BOER4",1,0.25,3,5,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,2,"F","BOER4",2,0.1,2,13,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,2,"F","BOER4",3,0.05,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,2,"F","CRCR3",1,0.05,2,5,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,19,2,"F","CRCR3",2,0.01,1,14,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
2004,1,"3/8/2004",FALSE,19,2,"F","SPFL2",1,0.25,2,1,"WAS_SPFL2","Plantae","Poaceae","Sporobolus","flexuosus"
2004,1,"3/8/2004",FALSE,19,3,"F","ASMIM",1,0.1,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,19,3,"F","ASMIM",2,0.05,1,2,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,19,3,"F","ASMIM",3,0.01,1,3,NA,"Plantae","Fabaceae","Astragalus","missouriensis"
2004,1,"3/8/2004",FALSE,19,3,"F","BOER4",1,0.25,3,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,3,"F","BOER4",2,0.1,2,2,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2004,1,"3/8/2004",FALSE,19,3,"F","BOER4",3,0.05,1,4,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
